item_id,subject,engine_unit_id,problem_type_id,concept_ids,variant_id,variant_tags,near_duplicate_group,duplicate_of,mapping_status,mapping_confidence,review_status,diagnosis_weight,source_role,source_id,source_title,source_question_no,source_page,answer_key,difficulty,review_required,student_visible_source
js_trigonometry_150_set02_094,대수,ALG_TRIGONOMETRY,ALG_TRIG_PT_EQUATION_SOLUTION_COUNT,ALG_TRIG_EQUATION;ALG_TRIG_SOLUTION_COUNT,ALG_TRIG_PT_EQUATION_SOLUTION_COUNT_JS_TRIG_S02_094,삼각방정식·해의 개수;source_example;teacher_review_required,ALG_TRIG_PT_EQUATION_SOLUTION_COUNT::js_trigonometry_150_set02,,subject_master_semantic_match_review_required,0.78,teacher_review_required,0.84,example_of_engine_type,js_trigonometry_150_set02,대수 삼각함수 150문제 세트02,094,25,④,mixed,True,False
js_trigonometry_150_set02_095,대수,ALG_TRIGONOMETRY,ALG_TRIG_PT_EQUATION_SOLUTION_COUNT,ALG_TRIG_EQUATION;ALG_TRIG_SOLUTION_COUNT,ALG_TRIG_PT_EQUATION_SOLUTION_COUNT_JS_TRIG_S02_095,삼각방정식·해의 개수;source_example;teacher_review_required,ALG_TRIG_PT_EQUATION_SOLUTION_COUNT::js_trigonometry_150_set02,,subject_master_semantic_match_review_required,0.78,teacher_review_required,0.84,example_of_engine_type,js_trigonometry_150_set02,대수 삼각함수 150문제 세트02,095,26,③,mixed,True,False
js_trigonometry_150_set02_096,대수,ALG_TRIGONOMETRY,ALG_TRIG_PT_EQUATION_SOLUTION_COUNT,ALG_TRIG_EQUATION;ALG_TRIG_SOLUTION_COUNT,ALG_TRIG_PT_EQUATION_SOLUTION_COUNT_JS_TRIG_S02_096,삼각방정식·해의 개수;source_example;teacher_review_required,ALG_TRIG_PT_EQUATION_SOLUTION_COUNT::js_trigonometry_150_set02,,subject_master_semantic_match_review_required,0.78,teacher_review_required,0.84,example_of_engine_type,js_trigonometry_150_set02,대수 삼각함수 150문제 세트02,096,26,⑤,mixed,True,False
js_trigonometry_150_set02_097,대수,ALG_TRIGONOMETRY,ALG_TRIG_PT_EQUATION_SOLUTION_COUNT,ALG_TRIG_EQUATION;ALG_TRIG_SOLUTION_COUNT,ALG_TRIG_PT_EQUATION_SOLUTION_COUNT_JS_TRIG_S02_097,삼각방정식·해의 개수;source_example;teacher_review_required,ALG_TRIG_PT_EQUATION_SOLUTION_COUNT::js_trigonometry_150_set02,,subject_master_semantic_match_review_required,0.78,teacher_review_required,0.84,example_of_engine_type,js_trigonometry_150_set02,대수 삼각함수 150문제 세트02,097,26,20,mixed,True,False
js_trigonometry_150_set02_098,대수,ALG_TRIGONOMETRY,ALG_TRIG_PT_EQUATION_SOLUTION_COUNT,ALG_TRIG_EQUATION;ALG_TRIG_SOLUTION_COUNT,ALG_TRIG_PT_EQUATION_SOLUTION_COUNT_JS_TRIG_S02_098,삼각방정식·해의 개수;source_example;teacher_review_required,ALG_TRIG_PT_EQUATION_SOLUTION_COUNT::js_trigonometry_150_set02,,subject_master_semantic_match_review_required,0.78,teacher_review_required,0.84,example_of_engine_type,js_trigonometry_150_set02,대수 삼각함수 150문제 세트02,098,26,②,mixed,True,False
js_trigonometry_150_set02_099,대수,ALG_TRIGONOMETRY,ALG_TRIG_PT_EQUATION_SOLUTION_COUNT,ALG_TRIG_EQUATION;ALG_TRIG_SOLUTION_COUNT,ALG_TRIG_PT_EQUATION_SOLUTION_COUNT_JS_TRIG_S02_099,삼각방정식·해의 개수;source_example;teacher_review_required,ALG_TRIG_PT_EQUATION_SOLUTION_COUNT::js_trigonometry_150_set02,,subject_master_semantic_match_review_required,0.78,teacher_review_required,0.84,example_of_engine_type,js_trigonometry_150_set02,대수 삼각함수 150문제 세트02,099,27,②,mixed,True,False
js_trigonometry_150_set02_100,대수,ALG_TRIGONOMETRY,ALG_TRIG_PT_EQUATION_SOLUTION_COUNT,ALG_TRIG_EQUATION;ALG_TRIG_SOLUTION_COUNT,ALG_TRIG_PT_EQUATION_SOLUTION_COUNT_JS_TRIG_S02_100,삼각방정식·해의 개수;source_example;teacher_review_required,ALG_TRIG_PT_EQUATION_SOLUTION_COUNT::js_trigonometry_150_set02,,subject_master_semantic_match_review_required,0.78,teacher_review_required,0.84,example_of_engine_type,js_trigonometry_150_set02,대수 삼각함수 150문제 세트02,100,27,③,mixed,True,False
js_trigonometry_150_set02_101,대수,ALG_TRIGONOMETRY,ALG_TRIG_PT_INEQUALITY_COMPOSITE,ALG_TRIG_INEQUALITY;ALG_TRIG_COMPOSITE_CONDITION,ALG_TRIG_PT_INEQUALITY_COMPOSITE_JS_TRIG_S02_101,삼각부등식·합성 조건;source_example;teacher_review_required,ALG_TRIG_PT_INEQUALITY_COMPOSITE::js_trigonometry_150_set02,,subject_master_semantic_match_review_required,0.78,teacher_review_required,0.84,example_of_engine_type,js_trigonometry_150_set02,대수 삼각함수 150문제 세트02,101,27,①,mixed,True,False
js_trigonometry_150_set02_102,대수,ALG_TRIGONOMETRY,ALG_TRIG_PT_INEQUALITY_COMPOSITE,ALG_TRIG_INEQUALITY;ALG_TRIG_COMPOSITE_CONDITION,ALG_TRIG_PT_INEQUALITY_COMPOSITE_JS_TRIG_S02_102,삼각부등식·합성 조건;source_example;teacher_review_required,ALG_TRIG_PT_INEQUALITY_COMPOSITE::js_trigonometry_150_set02,,subject_master_semantic_match_review_required,0.78,teacher_review_required,0.84,example_of_engine_type,js_trigonometry_150_set02,대수 삼각함수 150문제 세트02,102,27,②,mixed,True,False
js_trigonometry_150_set02_103,대수,ALG_TRIGONOMETRY,ALG_TRIG_PT_INEQUALITY_COMPOSITE,ALG_TRIG_INEQUALITY;ALG_TRIG_COMPOSITE_CONDITION,ALG_TRIG_PT_INEQUALITY_COMPOSITE_JS_TRIG_S02_103,삼각부등식·합성 조건;source_example;teacher_review_required,ALG_TRIG_PT_INEQUALITY_COMPOSITE::js_trigonometry_150_set02,,subject_master_semantic_match_review_required,0.78,teacher_review_required,0.84,example_of_engine_type,js_trigonometry_150_set02,대수 삼각함수 150문제 세트02,103,28,-2,mixed,True,False
js_trigonometry_150_set02_104,대수,ALG_TRIGONOMETRY,ALG_TRIG_PT_INEQUALITY_COMPOSITE,ALG_TRIG_INEQUALITY;ALG_TRIG_COMPOSITE_CONDITION,ALG_TRIG_PT_INEQUALITY_COMPOSITE_JS_TRIG_S02_104,삼각부등식·합성 조건;source_example;teacher_review_required,ALG_TRIG_PT_INEQUALITY_COMPOSITE::js_trigonometry_150_set02,,subject_master_semantic_match_review_required,0.78,teacher_review_required,0.84,example_of_engine_type,js_trigonometry_150_set02,대수 삼각함수 150문제 세트02,104,28,③,mixed,True,False
js_trigonometry_150_set02_105,대수,ALG_TRIGONOMETRY,ALG_TRIG_PT_INEQUALITY_COMPOSITE,ALG_TRIG_INEQUALITY;ALG_TRIG_COMPOSITE_CONDITION,ALG_TRIG_PT_INEQUALITY_COMPOSITE_JS_TRIG_S02_105,삼각부등식·합성 조건;source_example;teacher_review_required,ALG_TRIG_PT_INEQUALITY_COMPOSITE::js_trigonometry_150_set02,,subject_master_semantic_match_review_required,0.78,teacher_review_required,0.84,example_of_engine_type,js_trigonometry_150_set02,대수 삼각함수 150문제 세트02,105,28,15,mixed,True,False
js_trigonometry_150_set02_106,대수,ALG_TRIGONOMETRY,ALG_TRIG_PT_INEQUALITY_COMPOSITE,ALG_TRIG_INEQUALITY;ALG_TRIG_COMPOSITE_CONDITION,ALG_TRIG_PT_INEQUALITY_COMPOSITE_JS_TRIG_S02_106,삼각부등식·합성 조건;source_example;teacher_review_required,ALG_TRIG_PT_INEQUALITY_COMPOSITE::js_trigonometry_150_set02,,subject_master_semantic_match_review_required,0.78,teacher_review_required,0.84,example_of_engine_type,js_trigonometry_150_set02,대수 삼각함수 150문제 세트02,106,28,④,mixed,True,False
js_trigonometry_150_set02_107,대수,ALG_TRIGONOMETRY,ALG_TRIG_PT_INEQUALITY_COMPOSITE,ALG_TRIG_INEQUALITY;ALG_TRIG_COMPOSITE_CONDITION,ALG_TRIG_PT_INEQUALITY_COMPOSITE_JS_TRIG_S02_107,삼각부등식·합성 조건;source_example;teacher_review_required,ALG_TRIG_PT_INEQUALITY_COMPOSITE::js_trigonometry_150_set02,,subject_master_semantic_match_review_required,0.78,teacher_review_required,0.84,example_of_engine_type,js_trigonometry_150_set02,대수 삼각함수 150문제 세트02,107,29,④,mixed,True,False
js_trigonometry_150_set02_108,대수,ALG_TRIGONOMETRY,ALG_TRIG_PT_INEQUALITY_COMPOSITE,ALG_TRIG_INEQUALITY;ALG_TRIG_COMPOSITE_CONDITION,ALG_TRIG_PT_INEQUALITY_COMPOSITE_JS_TRIG_S02_108,삼각부등식·합성 조건;source_example;teacher_review_required,ALG_TRIG_PT_INEQUALITY_COMPOSITE::js_trigonometry_150_set02,,subject_master_semantic_match_review_required,0.78,teacher_review_required,0.84,example_of_engine_type,js_trigonometry_150_set02,대수 삼각함수 150문제 세트02,108,29,6,mixed,True,False
js_trigonometry_150_set02_109,대수,ALG_TRIGONOMETRY,ALG_TRIG_PT_SINE_RULE_GEOMETRY,ALG_TRIG_SINE_RULE;ALG_TRIANGLE_AREA,ALG_TRIG_PT_SINE_RULE_GEOMETRY_JS_TRIG_S02_109,사인법칙·삼각형 길이·넓이;source_example;teacher_review_required,ALG_TRIG_PT_SINE_RULE_GEOMETRY::js_trigonometry_150_set02,,subject_master_semantic_match_review_required,0.78,teacher_review_required,0.84,example_of_engine_type,js_trigonometry_150_set02,대수 삼각함수 150문제 세트02,109,29,12,mixed,True,False
js_trigonometry_150_set02_110,대수,ALG_TRIGONOMETRY,ALG_TRIG_PT_SINE_RULE_GEOMETRY,ALG_TRIG_SINE_RULE;ALG_TRIANGLE_AREA,ALG_TRIG_PT_SINE_RULE_GEOMETRY_JS_TRIG_S02_110,사인법칙·삼각형 길이·넓이;source_example;teacher_review_required,ALG_TRIG_PT_SINE_RULE_GEOMETRY::js_trigonometry_150_set02,,subject_master_semantic_match_review_required,0.78,teacher_review_required,0.84,example_of_engine_type,js_trigonometry_150_set02,대수 삼각함수 150문제 세트02,110,29,⑤,mixed,True,False
js_trigonometry_150_set02_111,대수,ALG_TRIGONOMETRY,ALG_TRIG_PT_SINE_RULE_GEOMETRY,ALG_TRIG_SINE_RULE;ALG_TRIANGLE_AREA,ALG_TRIG_PT_SINE_RULE_GEOMETRY_JS_TRIG_S02_111,사인법칙·삼각형 길이·넓이;source_example;teacher_review_required,ALG_TRIG_PT_SINE_RULE_GEOMETRY::js_trigonometry_150_set02,,subject_master_semantic_match_review_required,0.78,teacher_review_required,0.84,example_of_engine_type,js_trigonometry_150_set02,대수 삼각함수 150문제 세트02,111,30,10,mixed,True,False
js_trigonometry_150_set02_112,대수,ALG_TRIGONOMETRY,ALG_TRIG_PT_SINE_RULE_GEOMETRY,ALG_TRIG_SINE_RULE;ALG_TRIANGLE_AREA,ALG_TRIG_PT_SINE_RULE_GEOMETRY_JS_TRIG_S02_112,사인법칙·삼각형 길이·넓이;source_example;teacher_review_required,ALG_TRIG_PT_SINE_RULE_GEOMETRY::js_trigonometry_150_set02,,subject_master_semantic_match_review_required,0.78,teacher_review_required,0.84,example_of_engine_type,js_trigonometry_150_set02,대수 삼각함수 150문제 세트02,112,30,④,mixed,True,False
js_trigonometry_150_set02_113,대수,ALG_TRIGONOMETRY,ALG_TRIG_PT_SINE_RULE_GEOMETRY,ALG_TRIG_SINE_RULE;ALG_TRIANGLE_AREA,ALG_TRIG_PT_SINE_RULE_GEOMETRY_JS_TRIG_S02_113,사인법칙·삼각형 길이·넓이;source_example;teacher_review_required,ALG_TRIG_PT_SINE_RULE_GEOMETRY::js_trigonometry_150_set02,,subject_master_semantic_match_review_required,0.78,teacher_review_required,0.84,example_of_engine_type,js_trigonometry_150_set02,대수 삼각함수 150문제 세트02,113,30,54,mixed,True,False
js_trigonometry_150_set02_114,대수,ALG_TRIGONOMETRY,ALG_TRIG_PT_SINE_RULE_GEOMETRY,ALG_TRIG_SINE_RULE;ALG_TRIANGLE_AREA,ALG_TRIG_PT_SINE_RULE_GEOMETRY_JS_TRIG_S02_114,사인법칙·삼각형 길이·넓이;source_example;teacher_review_required,ALG_TRIG_PT_SINE_RULE_GEOMETRY::js_trigonometry_150_set02,,subject_master_semantic_match_review_required,0.78,teacher_review_required,0.84,example_of_engine_type,js_trigonometry_150_set02,대수 삼각함수 150문제 세트02,114,30,8/9,mixed,True,False
js_trigonometry_150_set02_115,대수,ALG_TRIGONOMETRY,ALG_TRIG_PT_SINE_RULE_GEOMETRY,ALG_TRIG_SINE_RULE;ALG_TRIANGLE_AREA,ALG_TRIG_PT_SINE_RULE_GEOMETRY_JS_TRIG_S02_115,사인법칙·삼각형 길이·넓이;source_example;teacher_review_required,ALG_TRIG_PT_SINE_RULE_GEOMETRY::js_trigonometry_150_set02,,subject_master_semantic_match_review_required,0.78,teacher_review_required,0.84,example_of_engine_type,js_trigonometry_150_set02,대수 삼각함수 150문제 세트02,115,31,⑤,mixed,True,False
js_trigonometry_150_set02_116,대수,ALG_TRIGONOMETRY,ALG_TRIG_PT_SINE_RULE_GEOMETRY,ALG_TRIG_SINE_RULE;ALG_TRIANGLE_AREA,ALG_TRIG_PT_SINE_RULE_GEOMETRY_JS_TRIG_S02_116,사인법칙·삼각형 길이·넓이;source_example;teacher_review_required,ALG_TRIG_PT_SINE_RULE_GEOMETRY::js_trigonometry_150_set02,,subject_master_semantic_match_review_required,0.78,teacher_review_required,0.84,example_of_engine_type,js_trigonometry_150_set02,대수 삼각함수 150문제 세트02,116,31,15,mixed,True,False
js_trigonometry_150_set02_117,대수,ALG_TRIGONOMETRY,ALG_TRIG_PT_SINE_RULE_GEOMETRY,ALG_TRIG_SINE_RULE;ALG_TRIANGLE_AREA,ALG_TRIG_PT_SINE_RULE_GEOMETRY_JS_TRIG_S02_117,사인법칙·삼각형 길이·넓이;source_example;teacher_review_required,ALG_TRIG_PT_SINE_RULE_GEOMETRY::js_trigonometry_150_set02,,subject_master_semantic_match_review_required,0.78,teacher_review_required,0.84,example_of_engine_type,js_trigonometry_150_set02,대수 삼각함수 150문제 세트02,117,31,②,mixed,True,False
js_trigonometry_150_set02_118,대수,ALG_TRIGONOMETRY,ALG_TRIG_PT_COSINE_RULE_TRIANGLE_CLASS,ALG_TRIG_COSINE_RULE;ALG_TRIANGLE_CLASSIFICATION,ALG_TRIG_PT_COSINE_RULE_TRIANGLE_CLASS_JS_TRIG_S02_118,코사인법칙·삼각형 판정;source_example;teacher_review_required,ALG_TRIG_PT_COSINE_RULE_TRIANGLE_CLASS::js_trigonometry_150_set02,,subject_master_semantic_match_review_required,0.78,teacher_review_required,0.84,example_of_engine_type,js_trigonometry_150_set02,대수 삼각함수 150문제 세트02,118,31,⑤,mixed,True,False
js_trigonometry_150_set02_119,대수,ALG_TRIGONOMETRY,ALG_TRIG_PT_COSINE_RULE_TRIANGLE_CLASS,ALG_TRIG_COSINE_RULE;ALG_TRIANGLE_CLASSIFICATION,ALG_TRIG_PT_COSINE_RULE_TRIANGLE_CLASS_JS_TRIG_S02_119,코사인법칙·삼각형 판정;source_example;teacher_review_required,ALG_TRIG_PT_COSINE_RULE_TRIANGLE_CLASS::js_trigonometry_150_set02,,subject_master_semantic_match_review_required,0.78,teacher_review_required,0.84,example_of_engine_type,js_trigonometry_150_set02,대수 삼각함수 150문제 세트02,119,32,②,mixed,True,False
js_trigonometry_150_set02_120,대수,ALG_TRIGONOMETRY,ALG_TRIG_PT_COSINE_RULE_TRIANGLE_CLASS,ALG_TRIG_COSINE_RULE;ALG_TRIANGLE_CLASSIFICATION,ALG_TRIG_PT_COSINE_RULE_TRIANGLE_CLASS_JS_TRIG_S02_120,코사인법칙·삼각형 판정;source_example;teacher_review_required,ALG_TRIG_PT_COSINE_RULE_TRIANGLE_CLASS::js_trigonometry_150_set02,,subject_master_semantic_match_review_required,0.78,teacher_review_required,0.84,example_of_engine_type,js_trigonometry_150_set02,대수 삼각함수 150문제 세트02,120,32,180m,mixed,True,False
js_trigonometry_150_set02_121,대수,ALG_TRIGONOMETRY,ALG_TRIG_PT_COSINE_RULE_TRIANGLE_CLASS,ALG_TRIG_COSINE_RULE;ALG_TRIANGLE_CLASSIFICATION,ALG_TRIG_PT_COSINE_RULE_TRIANGLE_CLASS_JS_TRIG_S02_121,코사인법칙·삼각형 판정;source_example;teacher_review_required,ALG_TRIG_PT_COSINE_RULE_TRIANGLE_CLASS::js_trigonometry_150_set02,,subject_master_semantic_match_review_required,0.78,teacher_review_required,0.84,example_of_engine_type,js_trigonometry_150_set02,대수 삼각함수 150문제 세트02,121,32,③,mixed,True,False
js_trigonometry_150_set02_122,대수,ALG_TRIGONOMETRY,ALG_TRIG_PT_COSINE_RULE_TRIANGLE_CLASS,ALG_TRIG_COSINE_RULE;ALG_TRIANGLE_CLASSIFICATION,ALG_TRIG_PT_COSINE_RULE_TRIANGLE_CLASS_JS_TRIG_S02_122,코사인법칙·삼각형 판정;source_example;teacher_review_required,ALG_TRIG_PT_COSINE_RULE_TRIANGLE_CLASS::js_trigonometry_150_set02,,subject_master_semantic_match_review_required,0.78,teacher_review_required,0.84,example_of_engine_type,js_trigonometry_150_set02,대수 삼각함수 150문제 세트02,122,32,⑤,mixed,True,False
js_trigonometry_150_set02_123,대수,ALG_TRIGONOMETRY,ALG_TRIG_PT_COSINE_RULE_TRIANGLE_CLASS,ALG_TRIG_COSINE_RULE;ALG_TRIANGLE_CLASSIFICATION,ALG_TRIG_PT_COSINE_RULE_TRIANGLE_CLASS_JS_TRIG_S02_123,코사인법칙·삼각형 판정;source_example;teacher_review_required,ALG_TRIG_PT_COSINE_RULE_TRIANGLE_CLASS::js_trigonometry_150_set02,,subject_master_semantic_match_review_required,0.78,teacher_review_required,0.84,example_of_engine_type,js_trigonometry_150_set02,대수 삼각함수 150문제 세트02,123,33,6,mixed,True,False
js_trigonometry_150_set02_124,대수,ALG_TRIGONOMETRY,ALG_TRIG_PT_COSINE_RULE_TRIANGLE_CLASS,ALG_TRIG_COSINE_RULE;ALG_TRIANGLE_CLASSIFICATION,ALG_TRIG_PT_COSINE_RULE_TRIANGLE_CLASS_JS_TRIG_S02_124,코사인법칙·삼각형 판정;source_example;teacher_review_required,ALG_TRIG_PT_COSINE_RULE_TRIANGLE_CLASS::js_trigonometry_150_set02,,subject_master_semantic_match_review_required,0.78,teacher_review_required,0.84,example_of_engine_type,js_trigonometry_150_set02,대수 삼각함수 150문제 세트02,124,33,③,mixed,True,False
js_trigonometry_150_set02_125,대수,ALG_TRIGONOMETRY,ALG_TRIG_PT_COSINE_RULE_TRIANGLE_CLASS,ALG_TRIG_COSINE_RULE;ALG_TRIANGLE_CLASSIFICATION,ALG_TRIG_PT_COSINE_RULE_TRIANGLE_CLASS_JS_TRIG_S02_125,코사인법칙·삼각형 판정;source_example;teacher_review_required,ALG_TRIG_PT_COSINE_RULE_TRIANGLE_CLASS::js_trigonometry_150_set02,,subject_master_semantic_match_review_required,0.78,teacher_review_required,0.84,example_of_engine_type,js_trigonometry_150_set02,대수 삼각함수 150문제 세트02,125,33,②,mixed,True,False
js_trigonometry_150_set02_126,대수,ALG_TRIGONOMETRY,ALG_TRIG_PT_COSINE_RULE_TRIANGLE_CLASS,ALG_TRIG_COSINE_RULE;ALG_TRIANGLE_CLASSIFICATION,ALG_TRIG_PT_COSINE_RULE_TRIANGLE_CLASS_JS_TRIG_S02_126,코사인법칙·삼각형 판정;source_example;teacher_review_required,ALG_TRIG_PT_COSINE_RULE_TRIANGLE_CLASS::js_trigonometry_150_set02,,subject_master_semantic_match_review_required,0.78,teacher_review_required,0.84,example_of_engine_type,js_trigonometry_150_set02,대수 삼각함수 150문제 세트02,126,33,49,mixed,True,False
js_trigonometry_150_set02_127,대수,ALG_TRIGONOMETRY,ALG_TRIG_PT_SPATIAL_CYCLIC_GEOMETRY,ALG_TRIG_CYCLIC_QUADRILATERAL;ALG_TRIG_SPATIAL_GEOMETRY,ALG_TRIG_PT_SPATIAL_CYCLIC_GEOMETRY_JS_TRIG_S02_127,공간·원·내접도형 응용;source_example;teacher_review_required,ALG_TRIG_PT_SPATIAL_CYCLIC_GEOMETRY::js_trigonometry_150_set02,,subject_master_semantic_match_review_required,0.78,teacher_review_required,0.84,example_of_engine_type,js_trigonometry_150_set02,대수 삼각함수 150문제 세트02,127,34,④,mixed,True,False
js_trigonometry_150_set02_128,대수,ALG_TRIGONOMETRY,ALG_TRIG_PT_SPATIAL_CYCLIC_GEOMETRY,ALG_TRIG_CYCLIC_QUADRILATERAL;ALG_TRIG_SPATIAL_GEOMETRY,ALG_TRIG_PT_SPATIAL_CYCLIC_GEOMETRY_JS_TRIG_S02_128,공간·원·내접도형 응용;source_example;teacher_review_required,ALG_TRIG_PT_SPATIAL_CYCLIC_GEOMETRY::js_trigonometry_150_set02,,subject_master_semantic_match_review_required,0.78,teacher_review_required,0.84,example_of_engine_type,js_trigonometry_150_set02,대수 삼각함수 150문제 세트02,128,34,⑤,mixed,True,False
js_trigonometry_150_set02_129,대수,ALG_TRIGONOMETRY,ALG_TRIG_PT_SPATIAL_CYCLIC_GEOMETRY,ALG_TRIG_CYCLIC_QUADRILATERAL;ALG_TRIG_SPATIAL_GEOMETRY,ALG_TRIG_PT_SPATIAL_CYCLIC_GEOMETRY_JS_TRIG_S02_129,공간·원·내접도형 응용;source_example;teacher_review_required,ALG_TRIG_PT_SPATIAL_CYCLIC_GEOMETRY::js_trigonometry_150_set02,,subject_master_semantic_match_review_required,0.78,teacher_review_required,0.84,example_of_engine_type,js_trigonometry_150_set02,대수 삼각함수 150문제 세트02,129,34,①,mixed,True,False
js_trigonometry_150_set02_130,대수,ALG_TRIGONOMETRY,ALG_TRIG_PT_SPATIAL_CYCLIC_GEOMETRY,ALG_TRIG_CYCLIC_QUADRILATERAL;ALG_TRIG_SPATIAL_GEOMETRY,ALG_TRIG_PT_SPATIAL_CYCLIC_GEOMETRY_JS_TRIG_S02_130,공간·원·내접도형 응용;source_example;teacher_review_required,ALG_TRIG_PT_SPATIAL_CYCLIC_GEOMETRY::js_trigonometry_150_set02,,subject_master_semantic_match_review_required,0.78,teacher_review_required,0.84,example_of_engine_type,js_trigonometry_150_set02,대수 삼각함수 150문제 세트02,130,35,120°,mixed,True,False
js_trigonometry_150_set02_131,대수,ALG_TRIGONOMETRY,ALG_TRIG_PT_SPATIAL_CYCLIC_GEOMETRY,ALG_TRIG_CYCLIC_QUADRILATERAL;ALG_TRIG_SPATIAL_GEOMETRY,ALG_TRIG_PT_SPATIAL_CYCLIC_GEOMETRY_JS_TRIG_S02_131,공간·원·내접도형 응용;source_example;teacher_review_required,ALG_TRIG_PT_SPATIAL_CYCLIC_GEOMETRY::js_trigonometry_150_set02,,subject_master_semantic_match_review_required,0.78,teacher_review_required,0.84,example_of_engine_type,js_trigonometry_150_set02,대수 삼각함수 150문제 세트02,131,35,36,mixed,True,False
js_trigonometry_150_set02_132,대수,ALG_TRIGONOMETRY,ALG_TRIG_PT_SPATIAL_CYCLIC_GEOMETRY,ALG_TRIG_CYCLIC_QUADRILATERAL;ALG_TRIG_SPATIAL_GEOMETRY,ALG_TRIG_PT_SPATIAL_CYCLIC_GEOMETRY_JS_TRIG_S02_132,공간·원·내접도형 응용;source_example;teacher_review_required,ALG_TRIG_PT_SPATIAL_CYCLIC_GEOMETRY::js_trigonometry_150_set02,,subject_master_semantic_match_review_required,0.78,teacher_review_required,0.84,example_of_engine_type,js_trigonometry_150_set02,대수 삼각함수 150문제 세트02,132,35,②,mixed,True,False
js_trigonometry_150_set02_133,대수,ALG_TRIGONOMETRY,ALG_TRIG_PT_SPATIAL_CYCLIC_GEOMETRY,ALG_TRIG_CYCLIC_QUADRILATERAL;ALG_TRIG_SPATIAL_GEOMETRY,ALG_TRIG_PT_SPATIAL_CYCLIC_GEOMETRY_JS_TRIG_S02_133,공간·원·내접도형 응용;source_example;teacher_review_required,ALG_TRIG_PT_SPATIAL_CYCLIC_GEOMETRY::js_trigonometry_150_set02,,subject_master_semantic_match_review_required,0.78,teacher_review_required,0.84,example_of_engine_type,js_trigonometry_150_set02,대수 삼각함수 150문제 세트02,133,35,120°,mixed,True,False
js_trigonometry_150_set02_134,대수,ALG_TRIGONOMETRY,ALG_TRIG_PT_SPATIAL_CYCLIC_GEOMETRY,ALG_TRIG_CYCLIC_QUADRILATERAL;ALG_TRIG_SPATIAL_GEOMETRY,ALG_TRIG_PT_SPATIAL_CYCLIC_GEOMETRY_JS_TRIG_S02_134,공간·원·내접도형 응용;source_example;teacher_review_required,ALG_TRIG_PT_SPATIAL_CYCLIC_GEOMETRY::js_trigonometry_150_set02,,subject_master_semantic_match_review_required,0.78,teacher_review_required,0.84,example_of_engine_type,js_trigonometry_150_set02,대수 삼각함수 150문제 세트02,134,36,①,mixed,True,False
js_trigonometry_150_set02_135,대수,ALG_TRIGONOMETRY,ALG_TRIG_PT_TRIANGLE_IDENTITY_APPLICATION,ALG_TRIG_TRIANGLE_IDENTITY;ALG_TRIG_MEASUREMENT,ALG_TRIG_PT_TRIANGLE_IDENTITY_APPLICATION_JS_TRIG_S02_135,삼각형의 삼각함수 관계·실생활 측량;source_example;teacher_review_required,ALG_TRIG_PT_TRIANGLE_IDENTITY_APPLICATION::js_trigonometry_150_set02,,subject_master_semantic_match_review_required,0.78,teacher_review_required,0.84,example_of_engine_type,js_trigonometry_150_set02,대수 삼각함수 150문제 세트02,135,36,④,mixed,True,False
js_trigonometry_150_set02_136,대수,ALG_TRIGONOMETRY,ALG_TRIG_PT_TRIANGLE_IDENTITY_APPLICATION,ALG_TRIG_TRIANGLE_IDENTITY;ALG_TRIG_MEASUREMENT,ALG_TRIG_PT_TRIANGLE_IDENTITY_APPLICATION_JS_TRIG_S02_136,삼각형의 삼각함수 관계·실생활 측량;source_example;teacher_review_required,ALG_TRIG_PT_TRIANGLE_IDENTITY_APPLICATION::js_trigonometry_150_set02,,subject_master_semantic_match_review_required,0.78,teacher_review_required,0.84,example_of_engine_type,js_trigonometry_150_set02,대수 삼각함수 150문제 세트02,136,36,①,mixed,True,False
js_trigonometry_150_set02_137,대수,ALG_TRIGONOMETRY,ALG_TRIG_PT_TRIANGLE_IDENTITY_APPLICATION,ALG_TRIG_TRIANGLE_IDENTITY;ALG_TRIG_MEASUREMENT,ALG_TRIG_PT_TRIANGLE_IDENTITY_APPLICATION_JS_TRIG_S02_137,삼각형의 삼각함수 관계·실생활 측량;source_example;teacher_review_required,ALG_TRIG_PT_TRIANGLE_IDENTITY_APPLICATION::js_trigonometry_150_set02,,subject_master_semantic_match_review_required,0.78,teacher_review_required,0.84,example_of_engine_type,js_trigonometry_150_set02,대수 삼각함수 150문제 세트02,137,36,40m,mixed,True,False
js_trigonometry_150_set02_138,대수,ALG_TRIGONOMETRY,ALG_TRIG_PT_TRIANGLE_IDENTITY_APPLICATION,ALG_TRIG_TRIANGLE_IDENTITY;ALG_TRIG_MEASUREMENT,ALG_TRIG_PT_TRIANGLE_IDENTITY_APPLICATION_JS_TRIG_S02_138,삼각형의 삼각함수 관계·실생활 측량;source_example;teacher_review_required,ALG_TRIG_PT_TRIANGLE_IDENTITY_APPLICATION::js_trigonometry_150_set02,,subject_master_semantic_match_review_required,0.78,teacher_review_required,0.84,example_of_engine_type,js_trigonometry_150_set02,대수 삼각함수 150문제 세트02,138,37,②,mixed,True,False
