raw_section_id,source_order,source_image,major_category,section_name,normalized_concept_id,estimated_detail_type_count_in_major,error_tags,status
H2_CALC1_DIFF_RAW_206,23,23.png,최대·최소의 활용(3): 부피,최대·최소의 활용(3): 부피 - 다면체의 부피의 최대·최소,H2_CALC1_DIFF_C206,7,"[""max_min_application"", ""volume"", ""optimization""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_207,23,23.png,최대·최소의 활용(4),최대·최소의 활용(4) - 삼차함수의 관계식이 주어진 경우,H2_CALC1_DIFF_C207,2,"[""max_min_application"", ""optimization"", ""modeling""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_208,23,23.png,최대·최소의 활용(4),최대·최소의 활용(4) - 사차함수의 관계식이 주어진 경우,H2_CALC1_DIFF_C208,2,"[""max_min_application"", ""optimization"", ""modeling""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_209,24,24.png,방정식과 부등식에의 활용,방정식 f(x)=k의 실근의 개수 - f(x)=0의 실근개수인 경우,H2_CALC1_DIFF_C209,5,"[""equation_roots"", ""graph_interpretation"", ""local_extrema""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_210,24,24.png,방정식과 부등식에의 활용,방정식 f(x)=k의 실근의 개수 - f(x)=0이 사차방정식인 경우,H2_CALC1_DIFF_C210,5,"[""equation_roots"", ""graph_interpretation"", ""local_extrema""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_211,24,24.png,방정식과 부등식에의 활용,방정식 f(x)=k의 실근의 개수 - 이차방정식의 실근의 개수,H2_CALC1_DIFF_C211,5,"[""equation_roots"", ""graph_interpretation"", ""local_extrema""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_212,24,24.png,방정식과 부등식에의 활용,방정식 f(x)=k의 실근의 개수 - 삼차방정식의 실근의 개수(1): 도함수 그래프가 주어진 경우,H2_CALC1_DIFF_C212,5,"[""equation_roots"", ""graph_interpretation"", ""local_extrema""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_213,24,24.png,방정식과 부등식에의 활용,방정식 f(x)=k의 실근의 개수 - 삼차방정식의 실근의 개수(1): 도함수 그래프가 주어진 경우의 변형,H2_CALC1_DIFF_C213,5,"[""equation_roots"", ""graph_interpretation"", ""local_extrema""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_214,24,24.png,방정식과 부등식에의 활용,방정식 f(x)=k의 실근의 개수 - 사차방정식의 실근의 개수(1): 도함수 그래프가 주어진 경우,H2_CALC1_DIFF_C214,5,"[""equation_roots"", ""graph_interpretation"", ""local_extrema""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_215,24,24.png,방정식과 부등식에의 활용,방정식 f(x)=k의 실근의 개수 - 사차방정식의 실근의 개수(1): 도함수 그래프가 주어진 경우의 변형,H2_CALC1_DIFF_C215,4,"[""equation_roots"", ""graph_interpretation"", ""local_extrema""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_216,24,24.png,방정식과 부등식에의 활용,방정식 f(x)=k의 실근의 개수 - 임의의 함수가 주어졌을 때 실근의 개수,H2_CALC1_DIFF_C216,4,"[""equation_roots"", ""graph_interpretation"", ""local_extrema""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_217,24,24.png,방정식과 부등식에의 활용,방정식 f(x)=k의 실근의 개수 - 삼차방정식의 실근(1): 계수 조건이 주어진 경우,H2_CALC1_DIFF_C217,4,"[""equation_roots"", ""graph_interpretation"", ""local_extrema""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_218,24,24.png,방정식과 부등식에의 활용,방정식 f(x)=k의 실근의 개수 - 삼차방정식의 실근(2): 그래프가 주어진 경우,H2_CALC1_DIFF_C218,4,"[""equation_roots"", ""graph_interpretation"", ""local_extrema""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_219,24,24.png,방정식과 부등식에의 활용,방정식 f(x)=k의 실근의 개수 - 사차방정식의 실근(1): 계수 조건이 주어진 경우,H2_CALC1_DIFF_C219,4,"[""equation_roots"", ""graph_interpretation"", ""local_extrema""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_220,24,24.png,방정식과 부등식에의 활용,방정식 f(x)=k의 실근의 개수 - 사차방정식의 실근(2): 그래프가 주어진 경우,H2_CALC1_DIFF_C220,4,"[""equation_roots"", ""graph_interpretation"", ""local_extrema""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_221,25,25.png,방정식과 부등식에의 활용,방정식 f(x)=k의 실근의 부호 - 삼차방정식의 실근의 부호(1): 식이나 조건이 주어진 경우,H2_CALC1_DIFF_C221,4,"[""root_sign"", ""equation_roots"", ""graph_interpretation""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_222,25,25.png,방정식과 부등식에의 활용,방정식 f(x)=k의 실근의 부호 - 삼차방정식의 실근의 부호(2): 도함수의 그래프가 주어진 경우,H2_CALC1_DIFF_C222,3,"[""root_sign"", ""equation_roots"", ""graph_interpretation""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_223,25,25.png,방정식과 부등식에의 활용,방정식 f(x)=k의 실근의 부호 - 사차방정식의 실근의 부호,H2_CALC1_DIFF_C223,3,"[""root_sign"", ""equation_roots"", ""graph_interpretation""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_224,25,25.png,삼차방정식의 근의 판별,삼차방정식의 근의 판별 - 서로 다른 세 실근을 가지는 경우,H2_CALC1_DIFF_C224,5,"[""cubic_equation"", ""root_classification"", ""discriminant""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_225,25,25.png,삼차방정식의 근의 판별,삼차방정식의 근의 판별 - 서로 다른 두 실근을 가지는 경우: 중근 포함,H2_CALC1_DIFF_C225,5,"[""cubic_equation"", ""root_classification"", ""discriminant""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_226,25,25.png,삼차방정식의 근의 판별,삼차방정식의 근의 판별 - 오직 하나의 실근을 갖는 경우: 중근 포함,H2_CALC1_DIFF_C226,5,"[""cubic_equation"", ""root_classification"", ""discriminant""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_227,25,25.png,삼차방정식의 근의 판별,삼차방정식의 근의 판별 - 근을 이용하여 삼차함수 추론하기,H2_CALC1_DIFF_C227,4,"[""cubic_equation"", ""root_classification"", ""discriminant""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_228,25,25.png,삼차방정식의 근의 판별,삼차방정식의 근의 판별 - 사차방정식의 근 판별하기,H2_CALC1_DIFF_C228,4,"[""cubic_equation"", ""root_classification"", ""discriminant""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_229,26,26.png,방정식과 부등식에의 활용,두 그래프의 교점의 개수 - 삼차함수의 그래프와 직선이 만난 경우,H2_CALC1_DIFF_C229,6,"[""intersection_count"", ""equation_roots"", ""graph_interpretation""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_230,26,26.png,방정식과 부등식에의 활용,두 그래프의 교점의 개수 - 삼차함수의 그래프와 곡선이 2개인 경우,H2_CALC1_DIFF_C230,5,"[""intersection_count"", ""equation_roots"", ""graph_interpretation""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_231,26,26.png,방정식과 부등식에의 활용,두 그래프의 교점의 개수 - 삼차함수의 그래프와 곡선이 3개 이상인 경우,H2_CALC1_DIFF_C231,5,"[""intersection_count"", ""equation_roots"", ""graph_interpretation""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_232,26,26.png,방정식과 부등식에의 활용,두 그래프의 교점의 개수 - 사차함수의 그래프와 곡선이 있는 경우,H2_CALC1_DIFF_C232,5,"[""intersection_count"", ""equation_roots"", ""graph_interpretation""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_233,26,26.png,방정식과 부등식에의 활용,두 그래프의 교점의 개수 - 미지수에 따른 교점의 개수 구하기,H2_CALC1_DIFF_C233,5,"[""intersection_count"", ""equation_roots"", ""graph_interpretation""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_234,26,26.png,접선의 개수,접선의 개수 - 삼차함수에 직선 접선을 그을 수 있는 경우,H2_CALC1_DIFF_C234,5,"[""number_of_tangents"", ""tangent_line"", ""graph_interpretation""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_235,26,26.png,접선의 개수,접선의 개수 - 삼차함수에 2개의 접선을 그을 수 있는 경우,H2_CALC1_DIFF_C235,4,"[""number_of_tangents"", ""tangent_line"", ""graph_interpretation""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_236,26,26.png,접선의 개수,접선의 개수 - 삼차함수에 3개의 접선을 그을 수 있는 경우,H2_CALC1_DIFF_C236,4,"[""number_of_tangents"", ""tangent_line"", ""graph_interpretation""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_237,26,26.png,접선의 개수,접선의 개수 - 미지수에 따른 접선의 개수 구하기,H2_CALC1_DIFF_C237,4,"[""number_of_tangents"", ""tangent_line"", ""graph_interpretation""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_238,26,26.png,모든 실수에서 부등식이 항상 성립할 조건,모든 실수에서 부등식이 항상 성립할 조건 - 사차부등식이 항상 성립할 조건에 모든 실수 x에서 부등식이 성립,H2_CALC1_DIFF_C238,5,"[""inequality"", ""always_true"", ""max_min""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_239,26,26.png,모든 실수에서 부등식이 항상 성립할 조건,모든 실수에서 부등식이 항상 성립할 조건 - 사차부등식의 증명,H2_CALC1_DIFF_C239,5,"[""inequality"", ""always_true"", ""max_min""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_240,27,27.png,주어진 구간에서 부등식이 항상 성립할 조건(1): 증가·감소의 활용,주어진 구간에서 부등식이 항상 성립할 조건(1): 증가·감소의 활용 - 삼차부등식의 항상 성립 조건,H2_CALC1_DIFF_C240,3,"[""inequality"", ""monotonic_condition"", ""interval_condition""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_241,27,27.png,주어진 구간에서 부등식이 항상 성립할 조건(1): 증가·감소의 활용,주어진 구간에서 부등식이 항상 성립할 조건(1): 증가·감소의 활용 - 사차 이상의 부등식이 항상 성립할 조건,H2_CALC1_DIFF_C241,2,"[""inequality"", ""monotonic_condition"", ""interval_condition""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_242,27,27.png,주어진 구간에서 부등식이 항상 성립할 조건(1): 증가·감소의 활용,주어진 구간에서 부등식이 항상 성립할 조건(1): 증가·감소의 활용 - f(x)-g(x)의 끝값과 증가·감소의 활용,H2_CALC1_DIFF_C242,2,"[""inequality"", ""monotonic_condition"", ""interval_condition""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_243,27,27.png,주어진 구간에서 부등식이 항상 성립할 조건(2): 최대·최소의 활용,주어진 구간에서 부등식이 항상 성립할 조건(2): 최대·최소의 활용 - 삼차부등식의 항상 성립 조건,H2_CALC1_DIFF_C243,3,"[""inequality"", ""max_min"", ""interval_condition""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_244,27,27.png,주어진 구간에서 부등식이 항상 성립할 조건(2): 최대·최소의 활용,주어진 구간에서 부등식이 항상 성립할 조건(2): 최대·최소의 활용 - 사차 이상의 부등식이 항상 성립할 조건,H2_CALC1_DIFF_C244,3,"[""inequality"", ""max_min"", ""interval_condition""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_245,27,27.png,주어진 구간에서 부등식이 항상 성립할 조건(2): 최대·최소의 활용,주어진 구간에서 부등식이 항상 성립할 조건(2): 최대·최소의 활용 - 삼차부등식의 활용,H2_CALC1_DIFF_C245,2,"[""inequality"", ""max_min"", ""interval_condition""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_246,27,27.png,부등식 f(x)>g(x)가 항상 성립할 조건,부등식 f(x)>g(x)가 항상 성립할 조건 - 우변의 상수에서 정리,H2_CALC1_DIFF_C246,5,"[""inequality"", ""comparison_function"", ""graph_interpretation""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_247,27,27.png,부등식 f(x)>g(x)가 항상 성립할 조건,부등식 f(x)>g(x)가 항상 성립할 조건 - 모든 실수 x에서 그래프의 위치 관계가 성립,H2_CALC1_DIFF_C247,4,"[""inequality"", ""comparison_function"", ""graph_interpretation""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_248,27,27.png,부등식 f(x)>g(x)가 항상 성립할 조건,"부등식 f(x)>g(x)가 항상 성립할 조건 - 임의의 함수 g(x), x축에서 성립",H2_CALC1_DIFF_C248,4,"[""inequality"", ""comparison_function"", ""graph_interpretation""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_249,28,28.png,속도와 가속도,속도와 가속도 - 한 점의 위치가 주어진 경우 미분과 적분의 의미,H2_CALC1_DIFF_C249,5,"[""motion"", ""velocity"", ""acceleration""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_250,28,28.png,속도와 가속도,속도와 가속도 - 한 점의 위치가 주어진 경우 미분·미정계수가 필요할 때,H2_CALC1_DIFF_C250,5,"[""motion"", ""velocity"", ""acceleration""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_251,28,28.png,속도와 가속도,속도와 가속도 - 한 점의 위치가 주어진 경우 위치·실생활 활용,H2_CALC1_DIFF_C251,5,"[""motion"", ""velocity"", ""acceleration""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_252,28,28.png,속도와 가속도,속도와 가속도 - 두 점의 위치가 주어진 경우 미분·미정계수 미활용,H2_CALC1_DIFF_C252,5,"[""motion"", ""velocity"", ""acceleration""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_253,28,28.png,속도와 가속도,속도와 가속도 - 두 점의 위치가 주어진 경우 미분·미정계수가 필요할 때,H2_CALC1_DIFF_C253,4,"[""motion"", ""velocity"", ""acceleration""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_254,28,28.png,속도와 가속도,속도와 가속도 - 한 점의 위치 또는 속도가 주어진 경우 미분·미정계수 미활용,H2_CALC1_DIFF_C254,4,"[""motion"", ""velocity"", ""acceleration""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_255,28,28.png,속도와 가속도,속도와 가속도 - 한 점의 위치 또는 속도가 주어진 경우 미분·미정계수가 필요할 때,H2_CALC1_DIFF_C255,4,"[""motion"", ""velocity"", ""acceleration""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_256,28,28.png,속도와 가속도,속도와 가속도 - 위치가 주어졌을 때 속력의 최댓값,H2_CALC1_DIFF_C256,4,"[""motion"", ""velocity"", ""acceleration""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_257,29,29.png,속도와 가속도,속도·가속도와 운동 방향 - 한 점의 위치가 주어진 경우 길이가 미정계수 미포함,H2_CALC1_DIFF_C257,7,"[""motion"", ""velocity_sign"", ""direction_change""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_258,29,29.png,속도와 가속도,속도·가속도와 운동 방향 - 한 점의 위치가 주어진 경우 길이가 미정계수가 있을 때,H2_CALC1_DIFF_C258,7,"[""motion"", ""velocity_sign"", ""direction_change""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_259,29,29.png,속도와 가속도,속도·가속도와 운동 방향 - 두 점의 위치가 주어진 경우,H2_CALC1_DIFF_C259,6,"[""motion"", ""velocity_sign"", ""direction_change""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_260,29,29.png,속도와 가속도,정지하는 물체의 속도와 움직인 거리 - 물체의 위치가 주어진 경우 길이가 미정계수 미포함,H2_CALC1_DIFF_C260,4,"[""motion"", ""distance_traveled"", ""stationary_point""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_261,29,29.png,속도와 가속도,정지하는 물체의 속도와 움직인 거리 - 물체의 위치가 주어진 경우 길이가 미정계수가 있을 때,H2_CALC1_DIFF_C261,4,"[""motion"", ""distance_traveled"", ""stationary_point""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_262,29,29.png,속도와 가속도,위로 던진 물체의 위치와 속도 - 물체의 위치가 주어진 경우 길이가 미정계수 미포함,H2_CALC1_DIFF_C262,6,"[""motion"", ""vertical_motion"", ""velocity""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_263,29,29.png,속도와 가속도,위로 던진 물체의 위치와 속도 - 물체의 위치가 주어진 경우 길이가 미정계수가 있을 때,H2_CALC1_DIFF_C263,5,"[""motion"", ""vertical_motion"", ""velocity""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_264,29,29.png,속도와 가속도,속도의 그래프의 해석 - 한 물체의 속도 그래프가 주어진 경우,H2_CALC1_DIFF_C264,4,"[""velocity_graph"", ""motion"", ""graph_interpretation""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_265,29,29.png,속도와 가속도,속도의 그래프의 해석 - 두 물체의 속도 그래프가 주어진 경우,H2_CALC1_DIFF_C265,3,"[""velocity_graph"", ""motion"", ""graph_interpretation""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_266,30,30.png,속도와 가속도,위치의 그래프의 해석 - 한 물체의 위치 그래프가 주어진 경우,H2_CALC1_DIFF_C266,3,"[""position_graph"", ""motion"", ""graph_interpretation""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_267,30,30.png,속도와 가속도,위치의 그래프의 해석 - 두 물체의 위치 그래프가 주어진 경우,H2_CALC1_DIFF_C267,3,"[""position_graph"", ""motion"", ""graph_interpretation""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_268,30,30.png,속도와 가속도,시간에 대한 길이의 변화율 - 사변형의 넓이가 변하는 경우,H2_CALC1_DIFF_C268,3,"[""related_rates"", ""rate_of_change"", ""geometry_application""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_269,30,30.png,속도와 가속도,시간에 대한 길이의 변화율 - 사변형·높이의 변화율 구하기,H2_CALC1_DIFF_C269,3,"[""related_rates"", ""rate_of_change"", ""geometry_application""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_270,30,30.png,속도와 가속도,시간에 대한 길이의 변화율 - 사각형의 넓이 변화율 구하기,H2_CALC1_DIFF_C270,2,"[""related_rates"", ""rate_of_change"", ""geometry_application""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_271,30,30.png,속도와 가속도,시간에 대한 길이의 변화율 - 원의 넓이의 변화율 구하기,H2_CALC1_DIFF_C271,2,"[""related_rates"", ""rate_of_change"", ""geometry_application""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_272,30,30.png,속도와 가속도,시간에 대한 길이의 변화율 - 입체도형에서 넓이의 변화율 구하기,H2_CALC1_DIFF_C272,2,"[""related_rates"", ""rate_of_change"", ""geometry_application""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_273,31,31.png,속도와 가속도,시간에 대한 부피의 변화율 - 부피의 식이 주어진 경우,H2_CALC1_DIFF_C273,4,"[""related_rates"", ""volume"", ""geometry_application""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_274,31,31.png,속도와 가속도,시간에 대한 부피의 변화율 - 다면체의 부피의 변화율 구하기,H2_CALC1_DIFF_C274,4,"[""related_rates"", ""volume"", ""geometry_application""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_275,31,31.png,속도와 가속도,시간에 대한 부피의 변화율 - 원기둥의 부피의 변화율 구하기,H2_CALC1_DIFF_C275,3,"[""related_rates"", ""volume"", ""geometry_application""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_276,31,31.png,속도와 가속도,시간에 대한 부피의 변화율 - 원뿔의 부피의 변화율 구하기,H2_CALC1_DIFF_C276,3,"[""related_rates"", ""volume"", ""geometry_application""]",normalized_from_image_tree
H2_CALC1_DIFF_RAW_277,31,31.png,속도와 가속도,시간에 대한 부피의 변화율 - 구의 부피의 변화율 구하기,H2_CALC1_DIFF_C277,3,"[""related_rates"", ""volume"", ""geometry_application""]",normalized_from_image_tree
