problem_type_id,grade,course,unit_id,unit_name,type_name,description,concept_ids,default_difficulty,error_tags,source_orders,raw_section_id,status
H1_CM1_MAT_PT107,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,행렬의 곱셈 성분 - 조건 적용,"행렬의 곱셈의 실생활에의 활용 범주의 '행렬의 곱셈 성분' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C036,standard,matrix_application|entry_meaning|model_interpretation,36,H1_CM1_MAT_RAW_036,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT108,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,행렬의 곱셈 성분 - 종합 활용,"행렬의 곱셈의 실생활에의 활용 범주의 '행렬의 곱셈 성분' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C036,high,matrix_application|entry_meaning|model_interpretation,36,H1_CM1_MAT_RAW_036,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT109,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,행렬의 곱셈을 이용하여 해결하기 - 기본 판별,"행렬의 곱셈의 실생활에의 활용 범주의 '행렬의 곱셈을 이용하여 해결하기' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C037,core,matrix_application|entry_meaning|model_interpretation,37,H1_CM1_MAT_RAW_037,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT110,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,행렬의 곱셈을 이용하여 해결하기 - 조건 적용,"행렬의 곱셈의 실생활에의 활용 범주의 '행렬의 곱셈을 이용하여 해결하기' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C037,standard,matrix_application|entry_meaning|model_interpretation,37,H1_CM1_MAT_RAW_037,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT111,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,행렬의 곱셈을 이용하여 해결하기 - 종합 활용,"행렬의 곱셈의 실생활에의 활용 범주의 '행렬의 곱셈을 이용하여 해결하기' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C037,high,matrix_application|entry_meaning|model_interpretation,37,H1_CM1_MAT_RAW_037,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT112,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,AB≠BA - 기본 판별,"행렬의 곱셈에 대한 성질(1) 범주의 'AB≠BA' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C038,core,non_commutativity|distributive_law|proof_structure,38,H1_CM1_MAT_RAW_038,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT113,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,AB≠BA - 조건 적용,"행렬의 곱셈에 대한 성질(1) 범주의 'AB≠BA' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C038,standard,non_commutativity|distributive_law|proof_structure,38,H1_CM1_MAT_RAW_038,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT114,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,AB≠BA - 종합 활용,"행렬의 곱셈에 대한 성질(1) 범주의 'AB≠BA' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C038,high,non_commutativity|distributive_law|proof_structure,38,H1_CM1_MAT_RAW_038,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT115,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,분배법칙 - 기본 판별,"행렬의 곱셈에 대한 성질(1) 범주의 '분배법칙' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C039,core,non_commutativity|distributive_law|proof_structure,39,H1_CM1_MAT_RAW_039,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT116,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,분배법칙 - 조건 적용,"행렬의 곱셈에 대한 성질(1) 범주의 '분배법칙' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C039,standard,non_commutativity|distributive_law|proof_structure,39,H1_CM1_MAT_RAW_039,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT117,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,분배법칙 - 종합 활용,"행렬의 곱셈에 대한 성질(1) 범주의 '분배법칙' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C039,high,non_commutativity|distributive_law|proof_structure,39,H1_CM1_MAT_RAW_039,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT118,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,증명하기 - 기본 판별,"행렬의 곱셈에 대한 성질(1) 범주의 '증명하기' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C040,core,non_commutativity|distributive_law|proof_structure,40,H1_CM1_MAT_RAW_040,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT119,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,증명하기 - 조건 적용,"행렬의 곱셈에 대한 성질(1) 범주의 '증명하기' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C040,standard,non_commutativity|distributive_law|proof_structure,40,H1_CM1_MAT_RAW_040,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT120,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,증명하기 - 종합 활용,"행렬의 곱셈에 대한 성질(1) 범주의 '증명하기' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C040,high,non_commutativity|distributive_law|proof_structure,40,H1_CM1_MAT_RAW_040,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT121,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,AB=BA가 성립하는 경우 - 기본 판별,"행렬의 곱셈에 대한 성질(2) AB=BA가 성립하는 경우 범주의 'AB=BA가 성립하는 경우' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C041,core,commuting_matrix|polynomial_identity|entrywise_condition,41,H1_CM1_MAT_RAW_041,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT122,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,AB=BA가 성립하는 경우 - 조건 적용,"행렬의 곱셈에 대한 성질(2) AB=BA가 성립하는 경우 범주의 'AB=BA가 성립하는 경우' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C041,standard,commuting_matrix|polynomial_identity|entrywise_condition,41,H1_CM1_MAT_RAW_041,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT123,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,AB=BA가 성립하는 경우 - 종합 활용,"행렬의 곱셈에 대한 성질(2) AB=BA가 성립하는 경우 범주의 'AB=BA가 성립하는 경우' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C041,high,commuting_matrix|polynomial_identity|entrywise_condition,41,H1_CM1_MAT_RAW_041,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT124,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,곱셈공식이 성립하는 경우 - 기본 판별,"행렬의 곱셈에 대한 성질(2) AB=BA가 성립하는 경우 범주의 '곱셈공식이 성립하는 경우' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C042,core,commuting_matrix|polynomial_identity|entrywise_condition,42,H1_CM1_MAT_RAW_042,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT125,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,곱셈공식이 성립하는 경우 - 조건 적용,"행렬의 곱셈에 대한 성질(2) AB=BA가 성립하는 경우 범주의 '곱셈공식이 성립하는 경우' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C042,standard,commuting_matrix|polynomial_identity|entrywise_condition,42,H1_CM1_MAT_RAW_042,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT126,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,곱셈공식이 성립하는 경우 - 종합 활용,"행렬의 곱셈에 대한 성질(2) AB=BA가 성립하는 경우 범주의 '곱셈공식이 성립하는 경우' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C042,high,commuting_matrix|polynomial_identity|entrywise_condition,42,H1_CM1_MAT_RAW_042,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT127,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,AB=BA인 경우 - 기본 판별,"행렬의 곱셈에 대한 성질(2) AB=BA가 성립하는 경우 범주의 'AB=BA인 경우' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C043,core,commuting_matrix|polynomial_identity|entrywise_condition,43,H1_CM1_MAT_RAW_043,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT128,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,AB=BA인 경우 - 조건 적용,"행렬의 곱셈에 대한 성질(2) AB=BA가 성립하는 경우 범주의 'AB=BA인 경우' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C043,standard,commuting_matrix|polynomial_identity|entrywise_condition,43,H1_CM1_MAT_RAW_043,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT129,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,AB=BA인 경우 - 종합 활용,"행렬의 곱셈에 대한 성질(2) AB=BA가 성립하는 경우 범주의 'AB=BA인 경우' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C043,high,commuting_matrix|polynomial_identity|entrywise_condition,43,H1_CM1_MAT_RAW_043,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT130,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,"A(a,b) 구하기 - 기본 판별","행렬의 변형 범주의 'A(a,b) 구하기' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C044,core,matrix_transform|parameter_substitution|power_transform,44,H1_CM1_MAT_RAW_044,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT131,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,"A(a,b) 구하기 - 조건 적용","행렬의 변형 범주의 'A(a,b) 구하기' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C044,standard,matrix_transform|parameter_substitution|power_transform,44,H1_CM1_MAT_RAW_044,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT132,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,"A(a,b) 구하기 - 종합 활용","행렬의 변형 범주의 'A(a,b) 구하기' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C044,high,matrix_transform|parameter_substitution|power_transform,44,H1_CM1_MAT_RAW_044,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT133,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,"A^n(a,b) 구하기 - 기본 판별","행렬의 변형 범주의 'A^n(a,b) 구하기' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C045,core,matrix_transform|parameter_substitution|power_transform,45,H1_CM1_MAT_RAW_045,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT134,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,"A^n(a,b) 구하기 - 조건 적용","행렬의 변형 범주의 'A^n(a,b) 구하기' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C045,standard,matrix_transform|parameter_substitution|power_transform,45,H1_CM1_MAT_RAW_045,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT135,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,"A^n(a,b) 구하기 - 종합 활용","행렬의 변형 범주의 'A^n(a,b) 구하기' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C045,high,matrix_transform|parameter_substitution|power_transform,45,H1_CM1_MAT_RAW_045,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT136,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,단위행렬 E - 기본 판별,"단위행렬 E를 포함한 식(1) 범주의 '단위행렬 E' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C046,core,identity_matrix|matrix_equation|power_of_identity,46,H1_CM1_MAT_RAW_046,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT137,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,단위행렬 E - 조건 적용,"단위행렬 E를 포함한 식(1) 범주의 '단위행렬 E' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C046,standard,identity_matrix|matrix_equation|power_of_identity,46,H1_CM1_MAT_RAW_046,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT138,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,단위행렬 E - 종합 활용,"단위행렬 E를 포함한 식(1) 범주의 '단위행렬 E' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C046,high,identity_matrix|matrix_equation|power_of_identity,46,H1_CM1_MAT_RAW_046,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT139,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,AE=EA=A - 기본 판별,"단위행렬 E를 포함한 식(1) 범주의 'AE=EA=A' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C047,core,identity_matrix|matrix_equation|power_of_identity,47,H1_CM1_MAT_RAW_047,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT140,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,AE=EA=A - 조건 적용,"단위행렬 E를 포함한 식(1) 범주의 'AE=EA=A' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C047,standard,identity_matrix|matrix_equation|power_of_identity,47,H1_CM1_MAT_RAW_047,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT141,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,AE=EA=A - 종합 활용,"단위행렬 E를 포함한 식(1) 범주의 'AE=EA=A' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C047,high,identity_matrix|matrix_equation|power_of_identity,47,H1_CM1_MAT_RAW_047,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT142,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,"E^n=E (단, n은 자연수) - 기본 판별","단위행렬 E를 포함한 식(1) 범주의 'E^n=E (단, n은 자연수)' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C048,core,identity_matrix|matrix_equation|power_of_identity,48,H1_CM1_MAT_RAW_048,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT143,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,"E^n=E (단, n은 자연수) - 조건 적용","단위행렬 E를 포함한 식(1) 범주의 'E^n=E (단, n은 자연수)' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C048,standard,identity_matrix|matrix_equation|power_of_identity,48,H1_CM1_MAT_RAW_048,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT144,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,"E^n=E (단, n은 자연수) - 종합 활용","단위행렬 E를 포함한 식(1) 범주의 'E^n=E (단, n은 자연수)' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C048,high,identity_matrix|matrix_equation|power_of_identity,48,H1_CM1_MAT_RAW_048,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT145,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,E가 포함된 곱셈 공식 - 기본 판별,"단위행렬 E를 포함한 식(1) 범주의 'E가 포함된 곱셈 공식' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C049,core,identity_matrix|matrix_equation|power_of_identity,49,H1_CM1_MAT_RAW_049,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT146,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,E가 포함된 곱셈 공식 - 조건 적용,"단위행렬 E를 포함한 식(1) 범주의 'E가 포함된 곱셈 공식' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C049,standard,identity_matrix|matrix_equation|power_of_identity,49,H1_CM1_MAT_RAW_049,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT147,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,E가 포함된 곱셈 공식 - 종합 활용,"단위행렬 E를 포함한 식(1) 범주의 'E가 포함된 곱셈 공식' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C049,high,identity_matrix|matrix_equation|power_of_identity,49,H1_CM1_MAT_RAW_049,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT148,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,"A(x,y) 구하기 - 기본 판별","단위행렬 E를 포함한 식(1) 범주의 'A(x,y) 구하기' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C050,core,identity_matrix|matrix_equation|power_of_identity,50,H1_CM1_MAT_RAW_050,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT149,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,"A(x,y) 구하기 - 조건 적용","단위행렬 E를 포함한 식(1) 범주의 'A(x,y) 구하기' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C050,standard,identity_matrix|matrix_equation|power_of_identity,50,H1_CM1_MAT_RAW_050,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT150,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,"A(x,y) 구하기 - 종합 활용","단위행렬 E를 포함한 식(1) 범주의 'A(x,y) 구하기' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C050,high,identity_matrix|matrix_equation|power_of_identity,50,H1_CM1_MAT_RAW_050,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT151,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,증명하기 - 기본 판별,"단위행렬 E를 포함한 식(1) 범주의 '증명하기' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C051,core,identity_matrix|matrix_equation|power_of_identity,51,H1_CM1_MAT_RAW_051,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT152,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,증명하기 - 조건 적용,"단위행렬 E를 포함한 식(1) 범주의 '증명하기' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C051,standard,identity_matrix|matrix_equation|power_of_identity,51,H1_CM1_MAT_RAW_051,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT153,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,증명하기 - 종합 활용,"단위행렬 E를 포함한 식(1) 범주의 '증명하기' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C051,high,identity_matrix|matrix_equation|power_of_identity,51,H1_CM1_MAT_RAW_051,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT154,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,A^n 구하기 - 기본 판별,"행렬의 거듭제곱(3) A^n=E의 이용 범주의 'A^n 구하기' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C052,core,periodicity|identity_power|series_sum,52,H1_CM1_MAT_RAW_052,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT155,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,A^n 구하기 - 조건 적용,"행렬의 거듭제곱(3) A^n=E의 이용 범주의 'A^n 구하기' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C052,standard,periodicity|identity_power|series_sum,52,H1_CM1_MAT_RAW_052,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT156,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,A^n 구하기 - 종합 활용,"행렬의 거듭제곱(3) A^n=E의 이용 범주의 'A^n 구하기' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C052,high,periodicity|identity_power|series_sum,52,H1_CM1_MAT_RAW_052,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT157,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,A+A^2+A^3+⋯+A^n 구하기 - 기본 판별,"행렬의 거듭제곱(3) A^n=E의 이용 범주의 'A+A^2+A^3+⋯+A^n 구하기' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C053,core,periodicity|identity_power|series_sum,53,H1_CM1_MAT_RAW_053,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT158,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,A+A^2+A^3+⋯+A^n 구하기 - 조건 적용,"행렬의 거듭제곱(3) A^n=E의 이용 범주의 'A+A^2+A^3+⋯+A^n 구하기' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C053,standard,periodicity|identity_power|series_sum,53,H1_CM1_MAT_RAW_053,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT159,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,A+A^2+A^3+⋯+A^n 구하기 - 종합 활용,"행렬의 거듭제곱(3) A^n=E의 이용 범주의 'A+A^2+A^3+⋯+A^n 구하기' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C053,high,periodicity|identity_power|series_sum,53,H1_CM1_MAT_RAW_053,curated_problem_type_from_raw_taxonomy
H1_CM1_MAT_PT160,고1,공통수학1,H1_COMMON_MATH1_MATRIX,행렬,양변에 A+kE 또는 B+kE를 곱하여 해결하는 경우 - 기본 판별,"단위행렬 E를 포함한 식(2) 범주의 '양변에 A+kE 또는 B+kE를 곱하여 해결하는 경우' 유형을 진단한다. 학생이 행렬의 크기, 성분 위치, 연산 가능 조건, 곱셈 순서와 조건 변환을 올바르게 적용하는지 확인한다.",H1_CM1_MAT_C054,core,identity_matrix|matrix_equation|completion_transform,54,H1_CM1_MAT_RAW_054,curated_problem_type_from_raw_taxonomy
