problem_type_id,grade,course,unit_id,unit_name,type_name,description,concept_ids,default_difficulty,error_tags,source_orders,raw_section_id,status
H2_CALC1_DIFF_PT445,고2,미적분1,H2_CALCULUS1_DIFFERENTIATION,미분,함수의 증가와 감소 - 사차함수의 증가와 감소 - 기본 판별,"함수의 증가와 감소, 극대와 극소 범주의 '함수의 증가와 감소 - 사차함수의 증가와 감소' 유형을 기본 판별 수준으로 진단한다. 미분계수 정의, 도함수 계산, 접선·증가감소·극값·방정식 활용 조건을 줄 단위로 확인한다.","[""H2_CALC1_DIFF_C149""]",basic,"[""increasing_decreasing"", ""derivative_sign"", ""sign_chart""]",[17],H2_CALC1_DIFF_RAW_149,curated_problem_type_from_raw_taxonomy
H2_CALC1_DIFF_PT446,고2,미적분1,H2_CALCULUS1_DIFFERENTIATION,미분,함수의 증가와 감소 - 사차함수의 증가와 감소 - 식 계산·조건 적용,"함수의 증가와 감소, 극대와 극소 범주의 '함수의 증가와 감소 - 사차함수의 증가와 감소' 유형을 식 계산·조건 적용 수준으로 진단한다. 미분계수 정의, 도함수 계산, 접선·증가감소·극값·방정식 활용 조건을 줄 단위로 확인한다.","[""H2_CALC1_DIFF_C149""]",core,"[""increasing_decreasing"", ""derivative_sign"", ""sign_chart""]",[17],H2_CALC1_DIFF_RAW_149,curated_problem_type_from_raw_taxonomy
H2_CALC1_DIFF_PT447,고2,미적분1,H2_CALCULUS1_DIFFERENTIATION,미분,함수의 증가와 감소 - 사차함수의 증가와 감소 - 응용·보기형 검산,"함수의 증가와 감소, 극대와 극소 범주의 '함수의 증가와 감소 - 사차함수의 증가와 감소' 유형을 응용·보기형 검산 수준으로 진단한다. 미분계수 정의, 도함수 계산, 접선·증가감소·극값·방정식 활용 조건을 줄 단위로 확인한다.","[""H2_CALC1_DIFF_C149""]",advanced,"[""increasing_decreasing"", ""derivative_sign"", ""sign_chart""]",[17],H2_CALC1_DIFF_RAW_149,curated_problem_type_from_raw_taxonomy
H2_CALC1_DIFF_PT448,고2,미적분1,H2_CALCULUS1_DIFFERENTIATION,미분,실수 전체의 집합에서 삼차함수가 증가 또는 감소하기 위한 조건 - 증가한다는 조건 또는 감소한다는 조건이 주어진 경우 - 기본 판별,"함수의 증가와 감소, 극대와 극소 범주의 '실수 전체의 집합에서 삼차함수가 증가 또는 감소하기 위한 조건 - 증가한다는 조건 또는 감소한다는 조건이 주어진 경우' 유형을 기본 판별 수준으로 진단한다. 미분계수 정의, 도함수 계산, 접선·증가감소·극값·방정식 활용 조건을 줄 단위로 확인한다.","[""H2_CALC1_DIFF_C150""]",basic,"[""monotonic_condition"", ""cubic_function"", ""coefficient_matching""]",[17],H2_CALC1_DIFF_RAW_150,curated_problem_type_from_raw_taxonomy
H2_CALC1_DIFF_PT449,고2,미적분1,H2_CALCULUS1_DIFFERENTIATION,미분,실수 전체의 집합에서 삼차함수가 증가 또는 감소하기 위한 조건 - 증가한다는 조건 또는 감소한다는 조건이 주어진 경우 - 식 계산·조건 적용,"함수의 증가와 감소, 극대와 극소 범주의 '실수 전체의 집합에서 삼차함수가 증가 또는 감소하기 위한 조건 - 증가한다는 조건 또는 감소한다는 조건이 주어진 경우' 유형을 식 계산·조건 적용 수준으로 진단한다. 미분계수 정의, 도함수 계산, 접선·증가감소·극값·방정식 활용 조건을 줄 단위로 확인한다.","[""H2_CALC1_DIFF_C150""]",core,"[""monotonic_condition"", ""cubic_function"", ""coefficient_matching""]",[17],H2_CALC1_DIFF_RAW_150,curated_problem_type_from_raw_taxonomy
H2_CALC1_DIFF_PT450,고2,미적분1,H2_CALCULUS1_DIFFERENTIATION,미분,실수 전체의 집합에서 삼차함수가 증가 또는 감소하기 위한 조건 - 증가한다는 조건 또는 감소한다는 조건이 주어진 경우 - 응용·보기형 검산,"함수의 증가와 감소, 극대와 극소 범주의 '실수 전체의 집합에서 삼차함수가 증가 또는 감소하기 위한 조건 - 증가한다는 조건 또는 감소한다는 조건이 주어진 경우' 유형을 응용·보기형 검산 수준으로 진단한다. 미분계수 정의, 도함수 계산, 접선·증가감소·극값·방정식 활용 조건을 줄 단위로 확인한다.","[""H2_CALC1_DIFF_C150""]",advanced,"[""monotonic_condition"", ""cubic_function"", ""coefficient_matching""]",[17],H2_CALC1_DIFF_RAW_150,curated_problem_type_from_raw_taxonomy
H2_CALC1_DIFF_PT451,고2,미적분1,H2_CALCULUS1_DIFFERENTIATION,미분,실수 전체의 집합에서 삼차함수가 증가 또는 감소하기 위한 조건 - 특정수와 관련되는 조건이 주어진 경우 - 기본 판별,"함수의 증가와 감소, 극대와 극소 범주의 '실수 전체의 집합에서 삼차함수가 증가 또는 감소하기 위한 조건 - 특정수와 관련되는 조건이 주어진 경우' 유형을 기본 판별 수준으로 진단한다. 미분계수 정의, 도함수 계산, 접선·증가감소·극값·방정식 활용 조건을 줄 단위로 확인한다.","[""H2_CALC1_DIFF_C151""]",basic,"[""monotonic_condition"", ""cubic_function"", ""coefficient_matching""]",[17],H2_CALC1_DIFF_RAW_151,curated_problem_type_from_raw_taxonomy
H2_CALC1_DIFF_PT452,고2,미적분1,H2_CALCULUS1_DIFFERENTIATION,미분,실수 전체의 집합에서 삼차함수가 증가 또는 감소하기 위한 조건 - 특정수와 관련되는 조건이 주어진 경우 - 식 계산·조건 적용,"함수의 증가와 감소, 극대와 극소 범주의 '실수 전체의 집합에서 삼차함수가 증가 또는 감소하기 위한 조건 - 특정수와 관련되는 조건이 주어진 경우' 유형을 식 계산·조건 적용 수준으로 진단한다. 미분계수 정의, 도함수 계산, 접선·증가감소·극값·방정식 활용 조건을 줄 단위로 확인한다.","[""H2_CALC1_DIFF_C151""]",core,"[""monotonic_condition"", ""cubic_function"", ""coefficient_matching""]",[17],H2_CALC1_DIFF_RAW_151,curated_problem_type_from_raw_taxonomy
H2_CALC1_DIFF_PT453,고2,미적분1,H2_CALCULUS1_DIFFERENTIATION,미분,실수 전체의 집합에서 삼차함수가 증가 또는 감소하기 위한 조건 - 특정수와 관련되는 조건이 주어진 경우 - 응용·보기형 검산,"함수의 증가와 감소, 극대와 극소 범주의 '실수 전체의 집합에서 삼차함수가 증가 또는 감소하기 위한 조건 - 특정수와 관련되는 조건이 주어진 경우' 유형을 응용·보기형 검산 수준으로 진단한다. 미분계수 정의, 도함수 계산, 접선·증가감소·극값·방정식 활용 조건을 줄 단위로 확인한다.","[""H2_CALC1_DIFF_C151""]",advanced,"[""monotonic_condition"", ""cubic_function"", ""coefficient_matching""]",[17],H2_CALC1_DIFF_RAW_151,curated_problem_type_from_raw_taxonomy
H2_CALC1_DIFF_PT454,고2,미적분1,H2_CALCULUS1_DIFFERENTIATION,미분,실수 전체의 집합에서 삼차함수가 증가 또는 감소하기 위한 조건 - 여러 보조 조건이 주어진 경우 - 기본 판별,"함수의 증가와 감소, 극대와 극소 범주의 '실수 전체의 집합에서 삼차함수가 증가 또는 감소하기 위한 조건 - 여러 보조 조건이 주어진 경우' 유형을 기본 판별 수준으로 진단한다. 미분계수 정의, 도함수 계산, 접선·증가감소·극값·방정식 활용 조건을 줄 단위로 확인한다.","[""H2_CALC1_DIFF_C152""]",basic,"[""monotonic_condition"", ""cubic_function"", ""coefficient_matching""]",[17],H2_CALC1_DIFF_RAW_152,curated_problem_type_from_raw_taxonomy
H2_CALC1_DIFF_PT455,고2,미적분1,H2_CALCULUS1_DIFFERENTIATION,미분,실수 전체의 집합에서 삼차함수가 증가 또는 감소하기 위한 조건 - 여러 보조 조건이 주어진 경우 - 식 계산·조건 적용,"함수의 증가와 감소, 극대와 극소 범주의 '실수 전체의 집합에서 삼차함수가 증가 또는 감소하기 위한 조건 - 여러 보조 조건이 주어진 경우' 유형을 식 계산·조건 적용 수준으로 진단한다. 미분계수 정의, 도함수 계산, 접선·증가감소·극값·방정식 활용 조건을 줄 단위로 확인한다.","[""H2_CALC1_DIFF_C152""]",core,"[""monotonic_condition"", ""cubic_function"", ""coefficient_matching""]",[17],H2_CALC1_DIFF_RAW_152,curated_problem_type_from_raw_taxonomy
H2_CALC1_DIFF_PT456,고2,미적분1,H2_CALCULUS1_DIFFERENTIATION,미분,실수 전체의 집합에서 삼차함수가 증가 또는 감소하기 위한 조건 - 여러 보조 조건이 주어진 경우 - 응용·보기형 검산,"함수의 증가와 감소, 극대와 극소 범주의 '실수 전체의 집합에서 삼차함수가 증가 또는 감소하기 위한 조건 - 여러 보조 조건이 주어진 경우' 유형을 응용·보기형 검산 수준으로 진단한다. 미분계수 정의, 도함수 계산, 접선·증가감소·극값·방정식 활용 조건을 줄 단위로 확인한다.","[""H2_CALC1_DIFF_C152""]",advanced,"[""monotonic_condition"", ""cubic_function"", ""coefficient_matching""]",[17],H2_CALC1_DIFF_RAW_152,curated_problem_type_from_raw_taxonomy
H2_CALC1_DIFF_PT457,고2,미적분1,H2_CALCULUS1_DIFFERENTIATION,미분,주어진 구간에서 삼차함수가 증가 또는 감소하기 위한 조건 - 삼차함수와 사분위 개념을 구하는 문제 - 기본 판별,"함수의 증가와 감소, 극대와 극소 범주의 '주어진 구간에서 삼차함수가 증가 또는 감소하기 위한 조건 - 삼차함수와 사분위 개념을 구하는 문제' 유형을 기본 판별 수준으로 진단한다. 미분계수 정의, 도함수 계산, 접선·증가감소·극값·방정식 활용 조건을 줄 단위로 확인한다.","[""H2_CALC1_DIFF_C153""]",basic,"[""monotonic_condition"", ""interval_condition"", ""cubic_function""]",[18],H2_CALC1_DIFF_RAW_153,curated_problem_type_from_raw_taxonomy
H2_CALC1_DIFF_PT458,고2,미적분1,H2_CALCULUS1_DIFFERENTIATION,미분,주어진 구간에서 삼차함수가 증가 또는 감소하기 위한 조건 - 삼차함수와 사분위 개념을 구하는 문제 - 식 계산·조건 적용,"함수의 증가와 감소, 극대와 극소 범주의 '주어진 구간에서 삼차함수가 증가 또는 감소하기 위한 조건 - 삼차함수와 사분위 개념을 구하는 문제' 유형을 식 계산·조건 적용 수준으로 진단한다. 미분계수 정의, 도함수 계산, 접선·증가감소·극값·방정식 활용 조건을 줄 단위로 확인한다.","[""H2_CALC1_DIFF_C153""]",core,"[""monotonic_condition"", ""interval_condition"", ""cubic_function""]",[18],H2_CALC1_DIFF_RAW_153,curated_problem_type_from_raw_taxonomy
H2_CALC1_DIFF_PT459,고2,미적분1,H2_CALCULUS1_DIFFERENTIATION,미분,주어진 구간에서 삼차함수가 증가 또는 감소하기 위한 조건 - 삼차함수와 사분위 개념을 구하는 문제 - 응용·보기형 검산,"함수의 증가와 감소, 극대와 극소 범주의 '주어진 구간에서 삼차함수가 증가 또는 감소하기 위한 조건 - 삼차함수와 사분위 개념을 구하는 문제' 유형을 응용·보기형 검산 수준으로 진단한다. 미분계수 정의, 도함수 계산, 접선·증가감소·극값·방정식 활용 조건을 줄 단위로 확인한다.","[""H2_CALC1_DIFF_C153""]",advanced,"[""monotonic_condition"", ""interval_condition"", ""cubic_function""]",[18],H2_CALC1_DIFF_RAW_153,curated_problem_type_from_raw_taxonomy
H2_CALC1_DIFF_PT460,고2,미적분1,H2_CALCULUS1_DIFFERENTIATION,미분,주어진 구간에서 삼차함수가 증가 또는 감소하기 위한 조건 - 구간에 미정계수가 포함된 경우 - 기본 판별,"함수의 증가와 감소, 극대와 극소 범주의 '주어진 구간에서 삼차함수가 증가 또는 감소하기 위한 조건 - 구간에 미정계수가 포함된 경우' 유형을 기본 판별 수준으로 진단한다. 미분계수 정의, 도함수 계산, 접선·증가감소·극값·방정식 활용 조건을 줄 단위로 확인한다.","[""H2_CALC1_DIFF_C154""]",basic,"[""monotonic_condition"", ""interval_condition"", ""cubic_function""]",[18],H2_CALC1_DIFF_RAW_154,curated_problem_type_from_raw_taxonomy
H2_CALC1_DIFF_PT461,고2,미적분1,H2_CALCULUS1_DIFFERENTIATION,미분,주어진 구간에서 삼차함수가 증가 또는 감소하기 위한 조건 - 구간에 미정계수가 포함된 경우 - 식 계산·조건 적용,"함수의 증가와 감소, 극대와 극소 범주의 '주어진 구간에서 삼차함수가 증가 또는 감소하기 위한 조건 - 구간에 미정계수가 포함된 경우' 유형을 식 계산·조건 적용 수준으로 진단한다. 미분계수 정의, 도함수 계산, 접선·증가감소·극값·방정식 활용 조건을 줄 단위로 확인한다.","[""H2_CALC1_DIFF_C154""]",core,"[""monotonic_condition"", ""interval_condition"", ""cubic_function""]",[18],H2_CALC1_DIFF_RAW_154,curated_problem_type_from_raw_taxonomy
H2_CALC1_DIFF_PT462,고2,미적분1,H2_CALCULUS1_DIFFERENTIATION,미분,주어진 구간에서 삼차함수가 증가 또는 감소하기 위한 조건 - 구간에 미정계수가 포함된 경우 - 응용·보기형 검산,"함수의 증가와 감소, 극대와 극소 범주의 '주어진 구간에서 삼차함수가 증가 또는 감소하기 위한 조건 - 구간에 미정계수가 포함된 경우' 유형을 응용·보기형 검산 수준으로 진단한다. 미분계수 정의, 도함수 계산, 접선·증가감소·극값·방정식 활용 조건을 줄 단위로 확인한다.","[""H2_CALC1_DIFF_C154""]",advanced,"[""monotonic_condition"", ""interval_condition"", ""cubic_function""]",[18],H2_CALC1_DIFF_RAW_154,curated_problem_type_from_raw_taxonomy
H2_CALC1_DIFF_PT463,고2,미적분1,H2_CALCULUS1_DIFFERENTIATION,미분,함수의 그래프와 증가감소 - 도함수의 그래프가 주어진 경우 - 기본 판별,"함수의 그래프와 증가감소 범주의 '함수의 그래프와 증가감소 - 도함수의 그래프가 주어진 경우' 유형을 기본 판별 수준으로 진단한다. 미분계수 정의, 도함수 계산, 접선·증가감소·극값·방정식 활용 조건을 줄 단위로 확인한다.","[""H2_CALC1_DIFF_C155""]",basic,"[""derivative_graph"", ""increasing_decreasing"", ""graph_interpretation""]",[18],H2_CALC1_DIFF_RAW_155,curated_problem_type_from_raw_taxonomy
H2_CALC1_DIFF_PT464,고2,미적분1,H2_CALCULUS1_DIFFERENTIATION,미분,함수의 그래프와 증가감소 - 도함수의 그래프가 주어진 경우 - 식 계산·조건 적용,"함수의 그래프와 증가감소 범주의 '함수의 그래프와 증가감소 - 도함수의 그래프가 주어진 경우' 유형을 식 계산·조건 적용 수준으로 진단한다. 미분계수 정의, 도함수 계산, 접선·증가감소·극값·방정식 활용 조건을 줄 단위로 확인한다.","[""H2_CALC1_DIFF_C155""]",core,"[""derivative_graph"", ""increasing_decreasing"", ""graph_interpretation""]",[18],H2_CALC1_DIFF_RAW_155,curated_problem_type_from_raw_taxonomy
H2_CALC1_DIFF_PT465,고2,미적분1,H2_CALCULUS1_DIFFERENTIATION,미분,함수의 그래프와 증가감소 - 도함수의 그래프가 주어진 경우 - 응용·보기형 검산,"함수의 그래프와 증가감소 범주의 '함수의 그래프와 증가감소 - 도함수의 그래프가 주어진 경우' 유형을 응용·보기형 검산 수준으로 진단한다. 미분계수 정의, 도함수 계산, 접선·증가감소·극값·방정식 활용 조건을 줄 단위로 확인한다.","[""H2_CALC1_DIFF_C155""]",advanced,"[""derivative_graph"", ""increasing_decreasing"", ""graph_interpretation""]",[18],H2_CALC1_DIFF_RAW_155,curated_problem_type_from_raw_taxonomy
H2_CALC1_DIFF_PT466,고2,미적분1,H2_CALCULUS1_DIFFERENTIATION,미분,함수의 그래프와 증가감소 - 원함수의 그래프가 주어진 경우 - 기본 판별,"함수의 그래프와 증가감소 범주의 '함수의 그래프와 증가감소 - 원함수의 그래프가 주어진 경우' 유형을 기본 판별 수준으로 진단한다. 미분계수 정의, 도함수 계산, 접선·증가감소·극값·방정식 활용 조건을 줄 단위로 확인한다.","[""H2_CALC1_DIFF_C156""]",basic,"[""derivative_graph"", ""increasing_decreasing"", ""graph_interpretation""]",[18],H2_CALC1_DIFF_RAW_156,curated_problem_type_from_raw_taxonomy
H2_CALC1_DIFF_PT467,고2,미적분1,H2_CALCULUS1_DIFFERENTIATION,미분,함수의 그래프와 증가감소 - 원함수의 그래프가 주어진 경우 - 식 계산·조건 적용,"함수의 그래프와 증가감소 범주의 '함수의 그래프와 증가감소 - 원함수의 그래프가 주어진 경우' 유형을 식 계산·조건 적용 수준으로 진단한다. 미분계수 정의, 도함수 계산, 접선·증가감소·극값·방정식 활용 조건을 줄 단위로 확인한다.","[""H2_CALC1_DIFF_C156""]",core,"[""derivative_graph"", ""increasing_decreasing"", ""graph_interpretation""]",[18],H2_CALC1_DIFF_RAW_156,curated_problem_type_from_raw_taxonomy
H2_CALC1_DIFF_PT468,고2,미적분1,H2_CALCULUS1_DIFFERENTIATION,미분,함수의 그래프와 증가감소 - 원함수의 그래프가 주어진 경우 - 응용·보기형 검산,"함수의 그래프와 증가감소 범주의 '함수의 그래프와 증가감소 - 원함수의 그래프가 주어진 경우' 유형을 응용·보기형 검산 수준으로 진단한다. 미분계수 정의, 도함수 계산, 접선·증가감소·극값·방정식 활용 조건을 줄 단위로 확인한다.","[""H2_CALC1_DIFF_C156""]",advanced,"[""derivative_graph"", ""increasing_decreasing"", ""graph_interpretation""]",[18],H2_CALC1_DIFF_RAW_156,curated_problem_type_from_raw_taxonomy
H2_CALC1_DIFF_PT469,고2,미적분1,H2_CALCULUS1_DIFFERENTIATION,미분,함수의 극대·극소 - 극값과 미분계수에 대한 개념 문제 - 기본 판별,"함수의 극대·극소 범주의 '함수의 극대·극소 - 극값과 미분계수에 대한 개념 문제' 유형을 기본 판별 수준으로 진단한다. 미분계수 정의, 도함수 계산, 접선·증가감소·극값·방정식 활용 조건을 줄 단위로 확인한다.","[""H2_CALC1_DIFF_C157""]",basic,"[""local_extrema"", ""derivative_sign"", ""polynomial_graph""]",[18],H2_CALC1_DIFF_RAW_157,curated_problem_type_from_raw_taxonomy
H2_CALC1_DIFF_PT470,고2,미적분1,H2_CALCULUS1_DIFFERENTIATION,미분,함수의 극대·극소 - 극값과 미분계수에 대한 개념 문제 - 식 계산·조건 적용,"함수의 극대·극소 범주의 '함수의 극대·극소 - 극값과 미분계수에 대한 개념 문제' 유형을 식 계산·조건 적용 수준으로 진단한다. 미분계수 정의, 도함수 계산, 접선·증가감소·극값·방정식 활용 조건을 줄 단위로 확인한다.","[""H2_CALC1_DIFF_C157""]",core,"[""local_extrema"", ""derivative_sign"", ""polynomial_graph""]",[18],H2_CALC1_DIFF_RAW_157,curated_problem_type_from_raw_taxonomy
H2_CALC1_DIFF_PT471,고2,미적분1,H2_CALCULUS1_DIFFERENTIATION,미분,함수의 극대·극소 - 극값과 미분계수에 대한 개념 문제 - 응용·보기형 검산,"함수의 극대·극소 범주의 '함수의 극대·극소 - 극값과 미분계수에 대한 개념 문제' 유형을 응용·보기형 검산 수준으로 진단한다. 미분계수 정의, 도함수 계산, 접선·증가감소·극값·방정식 활용 조건을 줄 단위로 확인한다.","[""H2_CALC1_DIFF_C157""]",advanced,"[""local_extrema"", ""derivative_sign"", ""polynomial_graph""]",[18],H2_CALC1_DIFF_RAW_157,curated_problem_type_from_raw_taxonomy
H2_CALC1_DIFF_PT472,고2,미적분1,H2_CALCULUS1_DIFFERENTIATION,미분,함수의 극대·극소 - 그래프로 보고 극값 구하기 - 기본 판별,"함수의 극대·극소 범주의 '함수의 극대·극소 - 그래프로 보고 극값 구하기' 유형을 기본 판별 수준으로 진단한다. 미분계수 정의, 도함수 계산, 접선·증가감소·극값·방정식 활용 조건을 줄 단위로 확인한다.","[""H2_CALC1_DIFF_C158""]",basic,"[""local_extrema"", ""derivative_sign"", ""polynomial_graph""]",[18],H2_CALC1_DIFF_RAW_158,curated_problem_type_from_raw_taxonomy
H2_CALC1_DIFF_PT473,고2,미적분1,H2_CALCULUS1_DIFFERENTIATION,미분,함수의 극대·극소 - 그래프로 보고 극값 구하기 - 식 계산·조건 적용,"함수의 극대·극소 범주의 '함수의 극대·극소 - 그래프로 보고 극값 구하기' 유형을 식 계산·조건 적용 수준으로 진단한다. 미분계수 정의, 도함수 계산, 접선·증가감소·극값·방정식 활용 조건을 줄 단위로 확인한다.","[""H2_CALC1_DIFF_C158""]",core,"[""local_extrema"", ""derivative_sign"", ""polynomial_graph""]",[18],H2_CALC1_DIFF_RAW_158,curated_problem_type_from_raw_taxonomy
H2_CALC1_DIFF_PT474,고2,미적분1,H2_CALCULUS1_DIFFERENTIATION,미분,함수의 극대·극소 - 그래프로 보고 극값 구하기 - 응용·보기형 검산,"함수의 극대·극소 범주의 '함수의 극대·극소 - 그래프로 보고 극값 구하기' 유형을 응용·보기형 검산 수준으로 진단한다. 미분계수 정의, 도함수 계산, 접선·증가감소·극값·방정식 활용 조건을 줄 단위로 확인한다.","[""H2_CALC1_DIFF_C158""]",advanced,"[""local_extrema"", ""derivative_sign"", ""polynomial_graph""]",[18],H2_CALC1_DIFF_RAW_158,curated_problem_type_from_raw_taxonomy
H2_CALC1_DIFF_PT475,고2,미적분1,H2_CALCULUS1_DIFFERENTIATION,미분,함수의 극대·극소 - 삼차함수와 극대·극소가 함수의 식이 주어진 경우 - 기본 판별,"함수의 극대·극소 범주의 '함수의 극대·극소 - 삼차함수와 극대·극소가 함수의 식이 주어진 경우' 유형을 기본 판별 수준으로 진단한다. 미분계수 정의, 도함수 계산, 접선·증가감소·극값·방정식 활용 조건을 줄 단위로 확인한다.","[""H2_CALC1_DIFF_C159""]",basic,"[""local_extrema"", ""derivative_sign"", ""polynomial_graph""]",[18],H2_CALC1_DIFF_RAW_159,curated_problem_type_from_raw_taxonomy
H2_CALC1_DIFF_PT476,고2,미적분1,H2_CALCULUS1_DIFFERENTIATION,미분,함수의 극대·극소 - 삼차함수와 극대·극소가 함수의 식이 주어진 경우 - 식 계산·조건 적용,"함수의 극대·극소 범주의 '함수의 극대·극소 - 삼차함수와 극대·극소가 함수의 식이 주어진 경우' 유형을 식 계산·조건 적용 수준으로 진단한다. 미분계수 정의, 도함수 계산, 접선·증가감소·극값·방정식 활용 조건을 줄 단위로 확인한다.","[""H2_CALC1_DIFF_C159""]",core,"[""local_extrema"", ""derivative_sign"", ""polynomial_graph""]",[18],H2_CALC1_DIFF_RAW_159,curated_problem_type_from_raw_taxonomy
H2_CALC1_DIFF_PT477,고2,미적분1,H2_CALCULUS1_DIFFERENTIATION,미분,함수의 극대·극소 - 삼차함수와 극대·극소가 함수의 식이 주어진 경우 - 응용·보기형 검산,"함수의 극대·극소 범주의 '함수의 극대·극소 - 삼차함수와 극대·극소가 함수의 식이 주어진 경우' 유형을 응용·보기형 검산 수준으로 진단한다. 미분계수 정의, 도함수 계산, 접선·증가감소·극값·방정식 활용 조건을 줄 단위로 확인한다.","[""H2_CALC1_DIFF_C159""]",advanced,"[""local_extrema"", ""derivative_sign"", ""polynomial_graph""]",[18],H2_CALC1_DIFF_RAW_159,curated_problem_type_from_raw_taxonomy
H2_CALC1_DIFF_PT478,고2,미적분1,H2_CALCULUS1_DIFFERENTIATION,미분,함수의 극대·극소 - 삼차함수와 극대·극소가 함수의 식과 주어진 하는 경우 - 기본 판별,"함수의 극대·극소 범주의 '함수의 극대·극소 - 삼차함수와 극대·극소가 함수의 식과 주어진 하는 경우' 유형을 기본 판별 수준으로 진단한다. 미분계수 정의, 도함수 계산, 접선·증가감소·극값·방정식 활용 조건을 줄 단위로 확인한다.","[""H2_CALC1_DIFF_C160""]",basic,"[""local_extrema"", ""derivative_sign"", ""polynomial_graph""]",[18],H2_CALC1_DIFF_RAW_160,curated_problem_type_from_raw_taxonomy
H2_CALC1_DIFF_PT479,고2,미적분1,H2_CALCULUS1_DIFFERENTIATION,미분,함수의 극대·극소 - 삼차함수와 극대·극소가 함수의 식과 주어진 하는 경우 - 식 계산·조건 적용,"함수의 극대·극소 범주의 '함수의 극대·극소 - 삼차함수와 극대·극소가 함수의 식과 주어진 하는 경우' 유형을 식 계산·조건 적용 수준으로 진단한다. 미분계수 정의, 도함수 계산, 접선·증가감소·극값·방정식 활용 조건을 줄 단위로 확인한다.","[""H2_CALC1_DIFF_C160""]",core,"[""local_extrema"", ""derivative_sign"", ""polynomial_graph""]",[18],H2_CALC1_DIFF_RAW_160,curated_problem_type_from_raw_taxonomy
H2_CALC1_DIFF_PT480,고2,미적분1,H2_CALCULUS1_DIFFERENTIATION,미분,함수의 극대·극소 - 삼차함수와 극대·극소가 함수의 식과 주어진 하는 경우 - 응용·보기형 검산,"함수의 극대·극소 범주의 '함수의 극대·극소 - 삼차함수와 극대·극소가 함수의 식과 주어진 하는 경우' 유형을 응용·보기형 검산 수준으로 진단한다. 미분계수 정의, 도함수 계산, 접선·증가감소·극값·방정식 활용 조건을 줄 단위로 확인한다.","[""H2_CALC1_DIFF_C160""]",advanced,"[""local_extrema"", ""derivative_sign"", ""polynomial_graph""]",[18],H2_CALC1_DIFF_RAW_160,curated_problem_type_from_raw_taxonomy
H2_CALC1_DIFF_PT481,고2,미적분1,H2_CALCULUS1_DIFFERENTIATION,미분,함수의 극대·극소 - 사차함수의 극대와 극소 - 기본 판별,"함수의 극대·극소 범주의 '함수의 극대·극소 - 사차함수의 극대와 극소' 유형을 기본 판별 수준으로 진단한다. 미분계수 정의, 도함수 계산, 접선·증가감소·극값·방정식 활용 조건을 줄 단위로 확인한다.","[""H2_CALC1_DIFF_C161""]",basic,"[""local_extrema"", ""derivative_sign"", ""polynomial_graph""]",[18],H2_CALC1_DIFF_RAW_161,curated_problem_type_from_raw_taxonomy
H2_CALC1_DIFF_PT482,고2,미적분1,H2_CALCULUS1_DIFFERENTIATION,미분,함수의 극대·극소 - 사차함수의 극대와 극소 - 식 계산·조건 적용,"함수의 극대·극소 범주의 '함수의 극대·극소 - 사차함수의 극대와 극소' 유형을 식 계산·조건 적용 수준으로 진단한다. 미분계수 정의, 도함수 계산, 접선·증가감소·극값·방정식 활용 조건을 줄 단위로 확인한다.","[""H2_CALC1_DIFF_C161""]",core,"[""local_extrema"", ""derivative_sign"", ""polynomial_graph""]",[18],H2_CALC1_DIFF_RAW_161,curated_problem_type_from_raw_taxonomy
H2_CALC1_DIFF_PT483,고2,미적분1,H2_CALCULUS1_DIFFERENTIATION,미분,함수의 극대·극소 - 사차함수의 극대와 극소 - 응용·보기형 검산,"함수의 극대·극소 범주의 '함수의 극대·극소 - 사차함수의 극대와 극소' 유형을 응용·보기형 검산 수준으로 진단한다. 미분계수 정의, 도함수 계산, 접선·증가감소·극값·방정식 활용 조건을 줄 단위로 확인한다.","[""H2_CALC1_DIFF_C161""]",advanced,"[""local_extrema"", ""derivative_sign"", ""polynomial_graph""]",[18],H2_CALC1_DIFF_RAW_161,curated_problem_type_from_raw_taxonomy
H2_CALC1_DIFF_PT484,고2,미적분1,H2_CALCULUS1_DIFFERENTIATION,미분,함수의 극대·극소 - 임의의 다항함수에서의 극대와 극소 - 기본 판별,"함수의 극대·극소 범주의 '함수의 극대·극소 - 임의의 다항함수에서의 극대와 극소' 유형을 기본 판별 수준으로 진단한다. 미분계수 정의, 도함수 계산, 접선·증가감소·극값·방정식 활용 조건을 줄 단위로 확인한다.","[""H2_CALC1_DIFF_C162""]",basic,"[""local_extrema"", ""derivative_sign"", ""polynomial_graph""]",[18],H2_CALC1_DIFF_RAW_162,curated_problem_type_from_raw_taxonomy
H2_CALC1_DIFF_PT485,고2,미적분1,H2_CALCULUS1_DIFFERENTIATION,미분,함수의 극대·극소 - 임의의 다항함수에서의 극대와 극소 - 식 계산·조건 적용,"함수의 극대·극소 범주의 '함수의 극대·극소 - 임의의 다항함수에서의 극대와 극소' 유형을 식 계산·조건 적용 수준으로 진단한다. 미분계수 정의, 도함수 계산, 접선·증가감소·극값·방정식 활용 조건을 줄 단위로 확인한다.","[""H2_CALC1_DIFF_C162""]",core,"[""local_extrema"", ""derivative_sign"", ""polynomial_graph""]",[18],H2_CALC1_DIFF_RAW_162,curated_problem_type_from_raw_taxonomy
