problem_type_id,grade,unit_id,unit_name,type_name,description,concept_ids,default_difficulty,error_tags,source_orders,raw_section_id,status
H1_CM1_POLY_PT100,고1,H1_COMMON_MATH1_POLYNOMIAL,다항식,인수분해(3) x^4+ax^2+b 꼴의 식의 인수분해 - 기본 판별,"인수분해 범주의 '인수분해(3) x^4+ax^2+b 꼴의 식의 인수분해' 유형을 진단한다. 학생이 식의 형태를 분류하고, 필요한 공식·나눗셈 구조·조건식을 선택해 검산할 수 있는지 확인한다.",H1_CM1_POLY_C036|H1_CM1_POLY_C047,core,factorization|formula_selection,18,H1_CM1_POLY_RAW_034,curated_problem_type_from_raw_taxonomy
H1_CM1_POLY_PT101,고1,H1_COMMON_MATH1_POLYNOMIAL,다항식,인수분해(3) x^4+ax^2+b 꼴의 식의 인수분해 - 조건 적용,"인수분해 범주의 '인수분해(3) x^4+ax^2+b 꼴의 식의 인수분해' 유형을 진단한다. 학생이 식의 형태를 분류하고, 필요한 공식·나눗셈 구조·조건식을 선택해 검산할 수 있는지 확인한다.",H1_CM1_POLY_C036|H1_CM1_POLY_C047,standard,factorization|formula_selection,18,H1_CM1_POLY_RAW_034,curated_problem_type_from_raw_taxonomy
H1_CM1_POLY_PT102,고1,H1_COMMON_MATH1_POLYNOMIAL,다항식,인수분해(3) x^4+ax^2+b 꼴의 식의 인수분해 - 활용 추론,"인수분해 범주의 '인수분해(3) x^4+ax^2+b 꼴의 식의 인수분해' 유형을 진단한다. 학생이 식의 형태를 분류하고, 필요한 공식·나눗셈 구조·조건식을 선택해 검산할 수 있는지 확인한다.",H1_CM1_POLY_C036|H1_CM1_POLY_C047,advanced,factorization|formula_selection,18,H1_CM1_POLY_RAW_034,curated_problem_type_from_raw_taxonomy
H1_CM1_POLY_PT103,고1,H1_COMMON_MATH1_POLYNOMIAL,다항식,인수분해(4) 여러 개의 문자를 포함한 식의 인수분해 - 기본 판별,"인수분해 범주의 '인수분해(4) 여러 개의 문자를 포함한 식의 인수분해' 유형을 진단한다. 학생이 식의 형태를 분류하고, 필요한 공식·나눗셈 구조·조건식을 선택해 검산할 수 있는지 확인한다.",H1_CM1_POLY_C034|H1_CM1_POLY_C046,core,factorization|formula_selection,19,H1_CM1_POLY_RAW_035,curated_problem_type_from_raw_taxonomy
H1_CM1_POLY_PT104,고1,H1_COMMON_MATH1_POLYNOMIAL,다항식,인수분해(4) 여러 개의 문자를 포함한 식의 인수분해 - 조건 적용,"인수분해 범주의 '인수분해(4) 여러 개의 문자를 포함한 식의 인수분해' 유형을 진단한다. 학생이 식의 형태를 분류하고, 필요한 공식·나눗셈 구조·조건식을 선택해 검산할 수 있는지 확인한다.",H1_CM1_POLY_C034|H1_CM1_POLY_C046,standard,factorization|formula_selection,19,H1_CM1_POLY_RAW_035,curated_problem_type_from_raw_taxonomy
H1_CM1_POLY_PT105,고1,H1_COMMON_MATH1_POLYNOMIAL,다항식,인수분해(4) 여러 개의 문자를 포함한 식의 인수분해 - 활용 추론,"인수분해 범주의 '인수분해(4) 여러 개의 문자를 포함한 식의 인수분해' 유형을 진단한다. 학생이 식의 형태를 분류하고, 필요한 공식·나눗셈 구조·조건식을 선택해 검산할 수 있는지 확인한다.",H1_CM1_POLY_C034|H1_CM1_POLY_C046,advanced,factorization|formula_selection,19,H1_CM1_POLY_RAW_035,curated_problem_type_from_raw_taxonomy
H1_CM1_POLY_PT106,고1,H1_COMMON_MATH1_POLYNOMIAL,다항식,인수분해(5) 순환하는 꼴의 식의 인수분해 - 기본 판별,"인수분해 범주의 '인수분해(5) 순환하는 꼴의 식의 인수분해' 유형을 진단한다. 학생이 식의 형태를 분류하고, 필요한 공식·나눗셈 구조·조건식을 선택해 검산할 수 있는지 확인한다.",H1_CM1_POLY_C037,core,factorization|formula_selection,19,H1_CM1_POLY_RAW_036,curated_problem_type_from_raw_taxonomy
H1_CM1_POLY_PT107,고1,H1_COMMON_MATH1_POLYNOMIAL,다항식,인수분해(5) 순환하는 꼴의 식의 인수분해 - 조건 적용,"인수분해 범주의 '인수분해(5) 순환하는 꼴의 식의 인수분해' 유형을 진단한다. 학생이 식의 형태를 분류하고, 필요한 공식·나눗셈 구조·조건식을 선택해 검산할 수 있는지 확인한다.",H1_CM1_POLY_C037,standard,factorization|formula_selection,19,H1_CM1_POLY_RAW_036,curated_problem_type_from_raw_taxonomy
H1_CM1_POLY_PT108,고1,H1_COMMON_MATH1_POLYNOMIAL,다항식,인수분해(5) 순환하는 꼴의 식의 인수분해 - 활용 추론,"인수분해 범주의 '인수분해(5) 순환하는 꼴의 식의 인수분해' 유형을 진단한다. 학생이 식의 형태를 분류하고, 필요한 공식·나눗셈 구조·조건식을 선택해 검산할 수 있는지 확인한다.",H1_CM1_POLY_C037,advanced,factorization|formula_selection,19,H1_CM1_POLY_RAW_036,curated_problem_type_from_raw_taxonomy
H1_CM1_POLY_PT109,고1,H1_COMMON_MATH1_POLYNOMIAL,다항식,인수분해(6) 인수 정리를 이용한 식의 인수분해 - 기본 판별,"인수분해 범주의 '인수분해(6) 인수 정리를 이용한 식의 인수분해' 유형을 진단한다. 학생이 식의 형태를 분류하고, 필요한 공식·나눗셈 구조·조건식을 선택해 검산할 수 있는지 확인한다.",H1_CM1_POLY_C038|H1_CM1_POLY_C031|H1_CM1_POLY_C047,core,like_terms|sign_error|factor_theorem|factorization|formula_selection,19,H1_CM1_POLY_RAW_037,curated_problem_type_from_raw_taxonomy
H1_CM1_POLY_PT110,고1,H1_COMMON_MATH1_POLYNOMIAL,다항식,인수분해(6) 인수 정리를 이용한 식의 인수분해 - 조건 적용,"인수분해 범주의 '인수분해(6) 인수 정리를 이용한 식의 인수분해' 유형을 진단한다. 학생이 식의 형태를 분류하고, 필요한 공식·나눗셈 구조·조건식을 선택해 검산할 수 있는지 확인한다.",H1_CM1_POLY_C038|H1_CM1_POLY_C031|H1_CM1_POLY_C047,standard,like_terms|sign_error|factor_theorem|factorization|formula_selection,19,H1_CM1_POLY_RAW_037,curated_problem_type_from_raw_taxonomy
H1_CM1_POLY_PT111,고1,H1_COMMON_MATH1_POLYNOMIAL,다항식,인수분해(6) 인수 정리를 이용한 식의 인수분해 - 활용 추론,"인수분해 범주의 '인수분해(6) 인수 정리를 이용한 식의 인수분해' 유형을 진단한다. 학생이 식의 형태를 분류하고, 필요한 공식·나눗셈 구조·조건식을 선택해 검산할 수 있는지 확인한다.",H1_CM1_POLY_C038|H1_CM1_POLY_C031|H1_CM1_POLY_C047,advanced,like_terms|sign_error|factor_theorem|factorization|formula_selection,19,H1_CM1_POLY_RAW_037,curated_problem_type_from_raw_taxonomy
H1_CM1_POLY_PT112,고1,H1_COMMON_MATH1_POLYNOMIAL,다항식,인수분해(7) 계수가 대칭인 사차식의 인수분해 - 기본 판별,"인수분해 범주의 '인수분해(7) 계수가 대칭인 사차식의 인수분해' 유형을 진단한다. 학생이 식의 형태를 분류하고, 필요한 공식·나눗셈 구조·조건식을 선택해 검산할 수 있는지 확인한다.",H1_CM1_POLY_C039,core,coefficient_condition|unknown_coefficient|factorization|formula_selection,20,H1_CM1_POLY_RAW_038,curated_problem_type_from_raw_taxonomy
H1_CM1_POLY_PT113,고1,H1_COMMON_MATH1_POLYNOMIAL,다항식,인수분해(7) 계수가 대칭인 사차식의 인수분해 - 조건 적용,"인수분해 범주의 '인수분해(7) 계수가 대칭인 사차식의 인수분해' 유형을 진단한다. 학생이 식의 형태를 분류하고, 필요한 공식·나눗셈 구조·조건식을 선택해 검산할 수 있는지 확인한다.",H1_CM1_POLY_C039,standard,coefficient_condition|unknown_coefficient|factorization|formula_selection,20,H1_CM1_POLY_RAW_038,curated_problem_type_from_raw_taxonomy
H1_CM1_POLY_PT114,고1,H1_COMMON_MATH1_POLYNOMIAL,다항식,인수분해(7) 계수가 대칭인 사차식의 인수분해 - 활용 추론,"인수분해 범주의 '인수분해(7) 계수가 대칭인 사차식의 인수분해' 유형을 진단한다. 학생이 식의 형태를 분류하고, 필요한 공식·나눗셈 구조·조건식을 선택해 검산할 수 있는지 확인한다.",H1_CM1_POLY_C039,advanced,coefficient_condition|unknown_coefficient|factorization|formula_selection,20,H1_CM1_POLY_RAW_038,curated_problem_type_from_raw_taxonomy
H1_CM1_POLY_PT115,고1,H1_COMMON_MATH1_POLYNOMIAL,다항식,인수분해(8) 조건이 주어진 다항식의 인수분해 - 기본 판별,"인수분해 범주의 '인수분해(8) 조건이 주어진 다항식의 인수분해' 유형을 진단한다. 학생이 식의 형태를 분류하고, 필요한 공식·나눗셈 구조·조건식을 선택해 검산할 수 있는지 확인한다.",H1_CM1_POLY_C040|H1_CM1_POLY_C047,core,factorization|formula_selection|condition_interpretation,20,H1_CM1_POLY_RAW_039,curated_problem_type_from_raw_taxonomy
H1_CM1_POLY_PT116,고1,H1_COMMON_MATH1_POLYNOMIAL,다항식,인수분해(8) 조건이 주어진 다항식의 인수분해 - 조건 적용,"인수분해 범주의 '인수분해(8) 조건이 주어진 다항식의 인수분해' 유형을 진단한다. 학생이 식의 형태를 분류하고, 필요한 공식·나눗셈 구조·조건식을 선택해 검산할 수 있는지 확인한다.",H1_CM1_POLY_C040|H1_CM1_POLY_C047,standard,factorization|formula_selection|condition_interpretation,20,H1_CM1_POLY_RAW_039,curated_problem_type_from_raw_taxonomy
H1_CM1_POLY_PT117,고1,H1_COMMON_MATH1_POLYNOMIAL,다항식,인수분해(8) 조건이 주어진 다항식의 인수분해 - 활용 추론,"인수분해 범주의 '인수분해(8) 조건이 주어진 다항식의 인수분해' 유형을 진단한다. 학생이 식의 형태를 분류하고, 필요한 공식·나눗셈 구조·조건식을 선택해 검산할 수 있는지 확인한다.",H1_CM1_POLY_C040|H1_CM1_POLY_C047,advanced,factorization|formula_selection|condition_interpretation,20,H1_CM1_POLY_RAW_039,curated_problem_type_from_raw_taxonomy
H1_CM1_POLY_PT118,고1,H1_COMMON_MATH1_POLYNOMIAL,다항식,인수분해(9) 새롭게 정의된 식의 인수분해 - 기본 판별,"인수분해 범주의 '인수분해(9) 새롭게 정의된 식의 인수분해' 유형을 진단한다. 학생이 식의 형태를 분류하고, 필요한 공식·나눗셈 구조·조건식을 선택해 검산할 수 있는지 확인한다.",H1_CM1_POLY_C041|H1_CM1_POLY_C048,core,factorization|formula_selection|new_operation,20,H1_CM1_POLY_RAW_040,curated_problem_type_from_raw_taxonomy
H1_CM1_POLY_PT119,고1,H1_COMMON_MATH1_POLYNOMIAL,다항식,인수분해(9) 새롭게 정의된 식의 인수분해 - 조건 적용,"인수분해 범주의 '인수분해(9) 새롭게 정의된 식의 인수분해' 유형을 진단한다. 학생이 식의 형태를 분류하고, 필요한 공식·나눗셈 구조·조건식을 선택해 검산할 수 있는지 확인한다.",H1_CM1_POLY_C041|H1_CM1_POLY_C048,standard,factorization|formula_selection|new_operation,20,H1_CM1_POLY_RAW_040,curated_problem_type_from_raw_taxonomy
H1_CM1_POLY_PT120,고1,H1_COMMON_MATH1_POLYNOMIAL,다항식,인수분해(9) 새롭게 정의된 식의 인수분해 - 활용 추론,"인수분해 범주의 '인수분해(9) 새롭게 정의된 식의 인수분해' 유형을 진단한다. 학생이 식의 형태를 분류하고, 필요한 공식·나눗셈 구조·조건식을 선택해 검산할 수 있는지 확인한다.",H1_CM1_POLY_C041|H1_CM1_POLY_C048,advanced,factorization|formula_selection|new_operation,20,H1_CM1_POLY_RAW_040,curated_problem_type_from_raw_taxonomy
H1_CM1_POLY_PT121,고1,H1_COMMON_MATH1_POLYNOMIAL,다항식,인수분해의 활용(1) 삼각형의 모양 판단 - 기본 판별,"인수분해의 활용 범주의 '인수분해의 활용(1) 삼각형의 모양 판단' 유형을 진단한다. 학생이 식의 형태를 분류하고, 필요한 공식·나눗셈 구조·조건식을 선택해 검산할 수 있는지 확인한다.",H1_CM1_POLY_C042|H1_CM1_POLY_C045,core,factorization|formula_selection|geometry_application,20,H1_CM1_POLY_RAW_041,curated_problem_type_from_raw_taxonomy
H1_CM1_POLY_PT122,고1,H1_COMMON_MATH1_POLYNOMIAL,다항식,인수분해의 활용(1) 삼각형의 모양 판단 - 조건 적용,"인수분해의 활용 범주의 '인수분해의 활용(1) 삼각형의 모양 판단' 유형을 진단한다. 학생이 식의 형태를 분류하고, 필요한 공식·나눗셈 구조·조건식을 선택해 검산할 수 있는지 확인한다.",H1_CM1_POLY_C042|H1_CM1_POLY_C045,standard,factorization|formula_selection|geometry_application,20,H1_CM1_POLY_RAW_041,curated_problem_type_from_raw_taxonomy
H1_CM1_POLY_PT123,고1,H1_COMMON_MATH1_POLYNOMIAL,다항식,인수분해의 활용(1) 삼각형의 모양 판단 - 활용 추론,"인수분해의 활용 범주의 '인수분해의 활용(1) 삼각형의 모양 판단' 유형을 진단한다. 학생이 식의 형태를 분류하고, 필요한 공식·나눗셈 구조·조건식을 선택해 검산할 수 있는지 확인한다.",H1_CM1_POLY_C042|H1_CM1_POLY_C045,advanced,factorization|formula_selection|geometry_application,20,H1_CM1_POLY_RAW_041,curated_problem_type_from_raw_taxonomy
H1_CM1_POLY_PT124,고1,H1_COMMON_MATH1_POLYNOMIAL,다항식,인수분해의 활용(2) 수의 계산 - 기본 판별,"인수분해의 활용 범주의 '인수분해의 활용(2) 수의 계산' 유형을 진단한다. 학생이 식의 형태를 분류하고, 필요한 공식·나눗셈 구조·조건식을 선택해 검산할 수 있는지 확인한다.",H1_CM1_POLY_C043,core,factorization|formula_selection|numeric_calculation,21,H1_CM1_POLY_RAW_042,curated_problem_type_from_raw_taxonomy
H1_CM1_POLY_PT125,고1,H1_COMMON_MATH1_POLYNOMIAL,다항식,인수분해의 활용(2) 수의 계산 - 조건 적용,"인수분해의 활용 범주의 '인수분해의 활용(2) 수의 계산' 유형을 진단한다. 학생이 식의 형태를 분류하고, 필요한 공식·나눗셈 구조·조건식을 선택해 검산할 수 있는지 확인한다.",H1_CM1_POLY_C043,standard,factorization|formula_selection|numeric_calculation,21,H1_CM1_POLY_RAW_042,curated_problem_type_from_raw_taxonomy
H1_CM1_POLY_PT126,고1,H1_COMMON_MATH1_POLYNOMIAL,다항식,인수분해의 활용(2) 수의 계산 - 활용 추론,"인수분해의 활용 범주의 '인수분해의 활용(2) 수의 계산' 유형을 진단한다. 학생이 식의 형태를 분류하고, 필요한 공식·나눗셈 구조·조건식을 선택해 검산할 수 있는지 확인한다.",H1_CM1_POLY_C043,advanced,factorization|formula_selection|numeric_calculation,21,H1_CM1_POLY_RAW_042,curated_problem_type_from_raw_taxonomy
H1_CM1_POLY_PT127,고1,H1_COMMON_MATH1_POLYNOMIAL,다항식,인수분해의 활용(3) 식의 값 구하기 - 기본 판별,"인수분해의 활용 범주의 '인수분해의 활용(3) 식의 값 구하기' 유형을 진단한다. 학생이 식의 형태를 분류하고, 필요한 공식·나눗셈 구조·조건식을 선택해 검산할 수 있는지 확인한다.",H1_CM1_POLY_C044|H1_CM1_POLY_C047,core,factorization|formula_selection,21,H1_CM1_POLY_RAW_043,curated_problem_type_from_raw_taxonomy
H1_CM1_POLY_PT128,고1,H1_COMMON_MATH1_POLYNOMIAL,다항식,인수분해의 활용(3) 식의 값 구하기 - 조건 적용,"인수분해의 활용 범주의 '인수분해의 활용(3) 식의 값 구하기' 유형을 진단한다. 학생이 식의 형태를 분류하고, 필요한 공식·나눗셈 구조·조건식을 선택해 검산할 수 있는지 확인한다.",H1_CM1_POLY_C044|H1_CM1_POLY_C047,standard,factorization|formula_selection,21,H1_CM1_POLY_RAW_043,curated_problem_type_from_raw_taxonomy
H1_CM1_POLY_PT129,고1,H1_COMMON_MATH1_POLYNOMIAL,다항식,인수분해의 활용(3) 식의 값 구하기 - 활용 추론,"인수분해의 활용 범주의 '인수분해의 활용(3) 식의 값 구하기' 유형을 진단한다. 학생이 식의 형태를 분류하고, 필요한 공식·나눗셈 구조·조건식을 선택해 검산할 수 있는지 확인한다.",H1_CM1_POLY_C044|H1_CM1_POLY_C047,advanced,factorization|formula_selection,21,H1_CM1_POLY_RAW_043,curated_problem_type_from_raw_taxonomy
H1_CM1_POLY_PT130,고1,H1_COMMON_MATH1_POLYNOMIAL,다항식,인수분해의 활용(4) - 기본 판별,"인수분해의 활용 범주의 '인수분해의 활용(4)' 유형을 진단한다. 학생이 식의 형태를 분류하고, 필요한 공식·나눗셈 구조·조건식을 선택해 검산할 수 있는지 확인한다.",H1_CM1_POLY_C045|H1_CM1_POLY_C014,core,factorization|formula_selection,21,H1_CM1_POLY_RAW_044,curated_problem_type_from_raw_taxonomy
H1_CM1_POLY_PT131,고1,H1_COMMON_MATH1_POLYNOMIAL,다항식,인수분해의 활용(4) - 조건 적용,"인수분해의 활용 범주의 '인수분해의 활용(4)' 유형을 진단한다. 학생이 식의 형태를 분류하고, 필요한 공식·나눗셈 구조·조건식을 선택해 검산할 수 있는지 확인한다.",H1_CM1_POLY_C045|H1_CM1_POLY_C014,standard,factorization|formula_selection,21,H1_CM1_POLY_RAW_044,curated_problem_type_from_raw_taxonomy
H1_CM1_POLY_PT132,고1,H1_COMMON_MATH1_POLYNOMIAL,다항식,인수분해의 활용(4) - 활용 추론,"인수분해의 활용 범주의 '인수분해의 활용(4)' 유형을 진단한다. 학생이 식의 형태를 분류하고, 필요한 공식·나눗셈 구조·조건식을 선택해 검산할 수 있는지 확인한다.",H1_CM1_POLY_C045|H1_CM1_POLY_C014,advanced,factorization|formula_selection,21,H1_CM1_POLY_RAW_044,curated_problem_type_from_raw_taxonomy
