item_id,source_id,book_id,source_subject,source_unit_id,source_unit_name,source_subunit_order,source_subunit_name,source_question_no,problem_pdf_file,problem_pdf_page,solution_pdf_file,solution_ref_status,target_curriculum_subject,target_domain_id,target_domain_name,engine_unit_id,engine_unit_name,matched_problem_type_id,matched_problem_type_name,concept_ids,engine_type_default_difficulty,item_difficulty,mapping_status,review_status,variant_id,variant_tags,near_duplicate_group,duplicate_of,diversity_weight,diagnosis_weight,skill_tags,error_tags,prerequisite_tags,storage_policy,created_at
SIDAE_SU1_MORE_ALG_Q090,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG,지수와 로그,7,로그의 연산의 활용,090,2027 시대인재 기출MORE 지수와 로그.pdf,25,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FOUNDATION,지수·로그 기초,H2_EXP_LOG,지수와 로그,H2_EL_PT100,로그의 성질을 이용한 식의 값,H2_EL_C017,standard,challenge,matched_by_source_subunit,teacher_review_recommended,H2_EL_PT100___MIXED_REVIEW_FORM,log|mixed_review_form,H2_EL_PT100_07_mixed_review_form,,1.0,1.0,log|condition_check|answer_validation,logarithm|algebraic_manipulation,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q091,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG,지수와 로그,7,로그의 연산의 활용,091,2027 시대인재 기출MORE 지수와 로그.pdf,26,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FOUNDATION,지수·로그 기초,H2_EXP_LOG,지수와 로그,H2_EL_PT100,로그의 성질을 이용한 식의 값,H2_EL_C017,standard,challenge,matched_by_source_subunit,teacher_review_recommended,H2_EL_PT100___MIXED_REVIEW_FORM,log|mixed_review_form,H2_EL_PT100_07_mixed_review_form,,0.7,1.0,log|condition_check|answer_validation,logarithm|algebraic_manipulation,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q104,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG,지수와 로그,9,상용로그,104,2027 시대인재 기출MORE 지수와 로그.pdf,29,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FOUNDATION,지수·로그 기초,H2_EXP_LOG,지수와 로그,H2_EL_PT133,상용로그의 연산,H2_EL_C023,standard,core,matched_by_source_subunit,teacher_review_recommended,H2_EL_PT133___BASIC_CONCEPT_FORM,log|common_log|basic_concept_form,H2_EL_PT133_09_basic_concept_form,,1.0,0.8,log|common_log|condition_check|answer_validation,logarithm|algebraic_manipulation|common_log,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q105,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG,지수와 로그,9,상용로그,105,2027 시대인재 기출MORE 지수와 로그.pdf,29,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FOUNDATION,지수·로그 기초,H2_EXP_LOG,지수와 로그,H2_EL_PT133,상용로그의 연산,H2_EL_C023,standard,core,matched_by_source_subunit,teacher_review_recommended,H2_EL_PT133___BASIC_CONCEPT_FORM,log|common_log|basic_concept_form,H2_EL_PT133_09_basic_concept_form,,1.0,0.8,log|common_log|condition_check|answer_validation,logarithm|algebraic_manipulation|common_log,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q106,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG,지수와 로그,9,상용로그,106,2027 시대인재 기출MORE 지수와 로그.pdf,30,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FOUNDATION,지수·로그 기초,H2_EXP_LOG,지수와 로그,H2_EL_PT133,상용로그의 연산,H2_EL_C023,standard,core,matched_by_source_subunit,teacher_review_recommended,H2_EL_PT133___BASIC_CONCEPT_FORM,log|common_log|basic_concept_form,H2_EL_PT133_09_basic_concept_form,,1.0,0.8,log|common_log|condition_check|answer_validation,logarithm|algebraic_manipulation|common_log,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q107,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG,지수와 로그,9,상용로그,107,2027 시대인재 기출MORE 지수와 로그.pdf,30,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FOUNDATION,지수·로그 기초,H2_EXP_LOG,지수와 로그,H2_EL_PT133,상용로그의 연산,H2_EL_C023,standard,core,matched_by_source_subunit,teacher_review_recommended,H2_EL_PT133___BASIC_CONCEPT_FORM,log|common_log|basic_concept_form,H2_EL_PT133_09_basic_concept_form,,0.7,0.8,log|common_log|condition_check|answer_validation,logarithm|algebraic_manipulation|common_log,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q108,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG,지수와 로그,9,상용로그,108,2027 시대인재 기출MORE 지수와 로그.pdf,30,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FOUNDATION,지수·로그 기초,H2_EXP_LOG,지수와 로그,H2_EL_PT133,상용로그의 연산,H2_EL_C023,standard,application,matched_by_source_subunit,teacher_review_recommended,H2_EL_PT133___CONDITION_APPLICATION_FORM,log|common_log|condition_application_form,H2_EL_PT133_09_condition_application_form,,1.0,0.9,log|common_log|condition_check|answer_validation,logarithm|algebraic_manipulation|common_log,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q109,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG,지수와 로그,9,상용로그,109,2027 시대인재 기출MORE 지수와 로그.pdf,30,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FOUNDATION,지수·로그 기초,H2_EXP_LOG,지수와 로그,H2_EL_PT133,상용로그의 연산,H2_EL_C023,standard,application,matched_by_source_subunit,teacher_review_recommended,H2_EL_PT133___CONDITION_APPLICATION_FORM,log|common_log|condition_application_form,H2_EL_PT133_09_condition_application_form,,1.0,0.9,log|common_log|condition_check|answer_validation,logarithm|algebraic_manipulation|common_log,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q110,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG,지수와 로그,9,상용로그,110,2027 시대인재 기출MORE 지수와 로그.pdf,31,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FOUNDATION,지수·로그 기초,H2_EXP_LOG,지수와 로그,H2_EL_PT133,상용로그의 연산,H2_EL_C023,standard,application,matched_by_source_subunit,teacher_review_recommended,H2_EL_PT133___CONDITION_APPLICATION_FORM,log|common_log|condition_application_form,H2_EL_PT133_09_condition_application_form,,1.0,0.9,log|common_log|condition_check|answer_validation,logarithm|algebraic_manipulation|common_log,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q111,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG,지수와 로그,9,상용로그,111,2027 시대인재 기출MORE 지수와 로그.pdf,31,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FOUNDATION,지수·로그 기초,H2_EXP_LOG,지수와 로그,H2_EL_PT133,상용로그의 연산,H2_EL_C023,standard,application,matched_by_source_subunit,teacher_review_recommended,H2_EL_PT133___CONDITION_APPLICATION_FORM,log|common_log|condition_application_form,H2_EL_PT133_09_condition_application_form,,0.7,0.9,log|common_log|condition_check|answer_validation,logarithm|algebraic_manipulation|common_log,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q112,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG,지수와 로그,9,상용로그,112,2027 시대인재 기출MORE 지수와 로그.pdf,31,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FOUNDATION,지수·로그 기초,H2_EXP_LOG,지수와 로그,H2_EL_PT133,상용로그의 연산,H2_EL_C023,standard,challenge,matched_by_source_subunit,teacher_review_recommended,H2_EL_PT133___MIXED_REVIEW_FORM,log|common_log|mixed_review_form,H2_EL_PT133_09_mixed_review_form,,1.0,1.0,log|common_log|condition_check|answer_validation,logarithm|algebraic_manipulation|common_log,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q113,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG,지수와 로그,9,상용로그,113,2027 시대인재 기출MORE 지수와 로그.pdf,31,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FOUNDATION,지수·로그 기초,H2_EXP_LOG,지수와 로그,H2_EL_PT133,상용로그의 연산,H2_EL_C023,standard,challenge,matched_by_source_subunit,teacher_review_recommended,H2_EL_PT133___MIXED_REVIEW_FORM,log|common_log|mixed_review_form,H2_EL_PT133_09_mixed_review_form,,1.0,1.0,log|common_log|condition_check|answer_validation,logarithm|algebraic_manipulation|common_log,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q114,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG,지수와 로그,9,상용로그,114,2027 시대인재 기출MORE 지수와 로그.pdf,32,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FOUNDATION,지수·로그 기초,H2_EXP_LOG,지수와 로그,H2_EL_PT133,상용로그의 연산,H2_EL_C023,standard,challenge,matched_by_source_subunit,teacher_review_recommended,H2_EL_PT133___MIXED_REVIEW_FORM,log|common_log|mixed_review_form,H2_EL_PT133_09_mixed_review_form,,1.0,1.0,log|common_log|condition_check|answer_validation,logarithm|algebraic_manipulation|common_log,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q115,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG,지수와 로그,9,상용로그,115,2027 시대인재 기출MORE 지수와 로그.pdf,32,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FOUNDATION,지수·로그 기초,H2_EXP_LOG,지수와 로그,H2_EL_PT133,상용로그의 연산,H2_EL_C023,standard,challenge,matched_by_source_subunit,teacher_review_recommended,H2_EL_PT133___MIXED_REVIEW_FORM,log|common_log|mixed_review_form,H2_EL_PT133_09_mixed_review_form,,0.7,1.0,log|common_log|condition_check|answer_validation,logarithm|algebraic_manipulation|common_log,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
